Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Carrera, A; Palomeras, N; Hurtós, N; Kormushev, P; Carreras, M",,"Museros, L; Pujol, O; Agell, N",,"Carrera, Arnau; Palomeras, Narcis; Hurtos, Natalia; Kormushev, Petar; Carreras, Marc",,,Learning by demonstration applied to underwater intervention,ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT: RECENT ADVANCES AND APPLICATIONS,Frontiers in Artificial Intelligence and Applications,,,,17th International Conference of the Catalan-Association-of-Artificial-Intelligence (CCIA),"OCT 22-24, 2014","Univ Barcelona, Barcelona, SPAIN",Catalan Assoc Artificial Intelligence,Univ Barcelona,,,,,,,,"Palomeras, Narcis/L-6870-2014; Kormushev, Petar/E-9172-2011; Carrera Vinas, Arnau/K-1704-2013; Carreras, Marc/L-1501-2014","Palomeras, Narcis/0000-0002-2266-9624; Hurtos Vilarnau, Natalia/0000-0002-6097-1939; Kormushev, Petar/0000-0002-6677-3044; Carrera Vinas, Arnau/0000-0003-0488-9516; Carreras, Marc/0000-0003-3117-9691",,,,,,,,,,,,,0922-6389,1879-8314,978-1-61499-452-7; 978-1-61499-451-0,,,,2014,269,,,,,,95,104,,10.3233/978-1-61499-452-7-95,http://dx.doi.org/10.3233/978-1-61499-452-7-95,,,,,,,,,,,,,WOS:000443427100010,View Full Record in Web of Science
J,"Olikkal, P; Pei, DY; Karri, BK; Satyanarayana, A; Kakoty, NM; Vinjamuri, R",,,,"Olikkal, Parthan; Pei, Dingyi; Karri, Bharat Kashyap; Satyanarayana, Ashwin; Kakoty, Nayan M.; Vinjamuri, Ramana",,,Biomimetic learning of hand gestures in a humanoid robot,FRONTIERS IN HUMAN NEUROSCIENCE,,,,,,,,,,,,,,,,,"Olikkal, Parthan/LGZ-2753-2024","Pei, Dingyi/0000-0001-7756-3678",,,,,,,,,,,,,1662-5161,,,,,JUL 19,2024,18,,,,,,,,1391531,10.3389/fnhum.2024.1391531,http://dx.doi.org/10.3389/fnhum.2024.1391531,,,,,,,,39099602,,,,,WOS:001282336100001,View Full Record in Web of Science
C,"Ameli, S; Stirling, D; Naghdy, F; Naghdy, G; Aghmesheh, M",,,IEEE,"Ameli, Sina; Stirling, David; Naghdy, Fazel; Naghdy, Golshah; Aghmesheh, Morteza",,,Assessing the Impact of Fatigue on Gait Using Inertial Sensors,2013 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS (AIM): MECHATRONICS FOR HUMAN WELLBEING,IEEE ASME International Conference on Advanced Intelligent Mechatronics,,,,IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM) - Mechatronics for Human Wellbeing,"JUL 09-12, 2013","Wollongong, AUSTRALIA","IEEE,ASME,RA,IES,DSC,Univ Wollongong,Engn Mfg,Def Mat Technol Ctr,ARC Ctr Excellence Electromaterials Sci,Engineers Australia,Robot Soc Japan,Univ Wollongong, Smart Infrastructure Facil,BesTech Sensors & Instrumentat,Universal Tech Training Serv,Tech & Sci Equipment",,,,,,,,,"Stirling, David/P-2622-2015",,,,,,,,,,,,,,2159-6255,,978-1-4673-5320-5,,,,2013,,,,,,,307,312,,,,,,,,,,,,,,,,WOS:000328705300051,View Full Record in Web of Science
J,"Ajanovic, Z; Regolin, E; Shyrokau, B; Catic, H; Horn, M; Ferrara, A",,,,"Ajanovic, Zlatan; Regolin, Enrico; Shyrokau, Barys; Catic, Hana; Horn, Martin; Ferrara, Antonella",,,Search-based task and motion planning for hybrid systems: Agile autonomous vehicles,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,,,,"Ferrara, Antonella/O-8676-2018; Ajanovic, Zlatan/V-2518-2019; Shyrokau, Barys/G-5866-2019","Ajanovic, Zlatan/0000-0003-2214-0007; Shyrokau, Barys/0000-0003-4530-8853; Catic, Hana/0000-0002-1422-2283",,,,,,,,,,,,,0952-1976,1873-6769,,,,MAY,2023,121,,,,,,,,105?93,10.1016/j.engappai.2023.105893,http://dx.doi.org/10.1016/j.engappai.2023.105893,,FEB 2023,,,,,,,,,,,WOS:000934584700001,View Full Record in Web of Science
C,"Nakamura, A; Ogasawara, T; Suehiro, T; Tsukune, H",,,IEEE,"Nakamura, A; Ogasawara, T; Suehiro, T; Tsukune, H",,,Skill-based backprojection for fine motion planning,"IROS 96 - PROCEEDINGS OF THE 1996 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS - ROBOTIC INTELLIGENCE INTERACTING WITH DYNAMIC WORLDS, VOLS 1-3",,,,,1996 IEEE/RSJ International Conference on Intelligent Robots and Systems - Robotic Intelligence Interacting with Dynamic Worlds (IROS 96),"NOV 04-08, 1996","SENRI LIFE SCI CTR, OSAKA, JAPAN","IEEE Ind Electr Soc,IEEE Robot & Automat Soc,Robot Soc Japan,Soc Instrument & Control Engineers,New Technol Fdn",SENRI LIFE SCI CTR,,,,,,,,,"Ogasawara, Tsukasa/0000-0001-9767-6039",,,,,,,,,,,,,,,0-7803-3214-8,,,,1996,,,,,,,526,533,,,,,,,,,,,,,,,,WOS:A1996BH13L00073,View Full Record in Web of Science
C,"Yadukumar, SN; Pasupuleti, M; Ames, AD",,,IEEE; Robotics Society of Japan,"Yadukumar, Shishir Nadubettu; Pasupuleti, Murali; Ames, Aaron D.",,,"Human-Inspired Underactuated Bipedal Robotic Walking with AMBER on Flat-ground, Up-slope and Uneven Terrain",2012 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,25th IEEE\RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 07-12, 2012","Algarve, PORTUGAL","IEEE Robot & Automat Soc (RAS),IEEE Ind Elect Soc (IES),Robot Soc Japan (RSJ),Soc Instrument & Control Engineers (SICE),New technol Fdn (NTF),Inst Control, Robot & Syst,IEEE,Adept MobileRobots,Willow Garage,Aldebaran Robot,Natl Instruments,Reflexxes GmbH,Schunk Intec S L U",,,,,,,,,,"Nadubettu Yadukumar Kolathaya, Shishir/0000-0001-8689-2318; Ames, Aaron/0000-0003-0848-3177",,,,,,,,,,,,,2153-0858,,978-1-4673-1736-8,,,,2012,,,,,,,2478,2483,,,,,,,,,,,,,,,,WOS:000317042703007,View Full Record in Web of Science
C,"Patterson, ZJ; Sabelhaus, AP; Chin, K; Hellebrekers, T; Majidi, C",,,IEEE,"Patterson, Zach J.; Sabelhaus, Andrew P.; Chin, Keene; Hellebrekers, Tess; Majidi, Carmel",,,An Untethered Brittle Star-Inspired Soft Robot for Closed-Loop Underwater Locomotion,2020 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 24-JAN 24, 2020-2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,"Patterson, Zach/AFO-2291-2022; Sabelhaus, Andrew/AAX-7477-2020","Majidi, Carmel/0000-0002-6469-9645; Sabelhaus, Andrew/0000-0001-5019-2846",,,,,,,,,,,,,2153-0858,,978-1-7281-6212-6,,,,2020,,,,,,,8758,8764,,10.1109/IROS45743.2020.9341008,http://dx.doi.org/10.1109/IROS45743.2020.9341008,,,,,,,,,,,,,WOS:000724145802128,View Full Record in Web of Science
C,"Landi, CT; Ferraguti, F; Fantuzzi, C; Secchi, C",,,IEEE,"Landi, Chiara Talignani; Ferraguti, Federica; Fantuzzi, Cesare; Secchi, Cristian",,,A Passivity-Based Strategy for Coaching in Human-Robot Interaction,2018 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 21-25, 2018","Brisbane, AUSTRALIA","IEEE,CSIRO,Australian Govt, Dept Def Sci & Technol,DJI,Queensland Univ Technol,Woodside,Baidu,Bosch,Houston Mechatron,Kinova Robot,KUKA,Hit Robot Grp,Honda Res Inst,iRobot,Mathworks,NuTonomy,Ouster,Uber",,,,,,,,,"Secchi, Cristian/ABD-4900-2020; Ferraguti, Federica/AAJ-6717-2021; Fantuzzi, Cesare/E-6332-2016; Landi, Chiara/AAI-6979-2020","Secchi, Cristian/0000-0002-2098-0099",,,,,,,,,,,,,1050-4729,,978-1-5386-3081-5,,,,2018,,,,,,,3279,3284,,,,,,,,,,,,,,,,WOS:000446394502079,View Full Record in Web of Science
J,"Sinyavskiy, OY; Passot, JB; Gabardos, BI",,,,"Sinyavskiy, Oleg Y.; Passot, Jean-Baptiste; Gabardos, Borja Ibarz",,,Parallel Algorithm for Precise Navigation Using Black-Box Forward Model and Motion Primitives,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377-3766,,,,,JUL,2019,4,3,,,,,2423,2430,,10.1109/LRA.2019.2904739,http://dx.doi.org/10.1109/LRA.2019.2904739,,,,,,,,,,,,,WOS:000463616000001,View Full Record in Web of Science
C,"Gupta, M; Sukhatme, GS",,,IEEE,"Gupta, Megha; Sukhatme, Gaurav S.",,,Using Manipulation Primitives for Brick Sorting in Clutter,2012 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 14-18, 2012","St Paul, MN",IEEE,,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-1405-3,,,,2012,,,,,,,3883,3889,,,,,,,,,,,,,,,,WOS:000309406703147,View Full Record in Web of Science
C,"Ogata, T; Matsumoto, S; Tani, J; Komatani, K; Okuno, HG",,,IEEE,"Ogata, Tetsuya; Matsumoto, Shohei; Tani, Jun; Komatani, Kazunori; Okuno, Hiroshi G.",,,Human-robot cooperation using quasi-symbols generated by RNNPB model,"PROCEEDINGS OF THE 2007 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-10",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"APR 10-14, 2007","Rome, ITALY",IEEE,,,,,,,,,"Tani, Jun/AAI-8287-2020; Okuno, Hiroshi/S-3130-2018","Okuno, Hiroshi/0000-0002-8704-4318; Ogata, Tetsuya/0000-0001-7015-0379",,,,,,,,,,,,,1050-4729,,978-1-4244-0601-2,,,,2007,,,,,,,2156,+,,10.1109/ROBOT.2007.363640,http://dx.doi.org/10.1109/ROBOT.2007.363640,,,,,,,,,,,,,WOS:000250915302023,View Full Record in Web of Science
J,"Xiong, H; Ding, K; Ding, W; Peng, J; Xu, JF",,,,"Xiong, Heng; Ding, Kai; Ding, Wan; Peng, Jian; Xu, Jianfeng",,,Towards reliable robot packing system based on deep reinforcement learning,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,,,,,,,,"Xu, Jianfeng/AAV-7129-2021",,,,,,,,,,,,,,1474-0346,1873-5320,,,,AUG,2023,57,,,,,,,,102028,10.1016/j.aei.2023.102028,http://dx.doi.org/10.1016/j.aei.2023.102028,,JUN 2023,,,,,,,,,,,WOS:001024330400001,View Full Record in Web of Science
J,"Zhang, HJ; Chen, HY; Wei, LJ",,,,"Zhang, Haojie; Chen, Huiyan; Wei, Lijiang",,,Differentially constrained path planning with graduated state space,MECHATRONICS,,,,,,,,,,,,,,,,,"Zhang, Haojie/F-9037-2011; , Wei/X-6400-2018","Zhang, Haojie/0000-0002-4486-4754; , Wei/0000-0001-6464-3855",,,,,,,,,,,,,0957-4158,,,,,SEP,2016,38,,,,,,132,142,,10.1016/j.mechatronics.2016.02.006,http://dx.doi.org/10.1016/j.mechatronics.2016.02.006,,,,,,,,,,,,,WOS:000387520100013,View Full Record in Web of Science
C,"Loncarevic, Z; Pahic, R; Simonic, M; Ude, A; Gams, A",,"Zeghloul, S; Laribi, MA; Arevalo, JSS",,"Loncarevic, Zvezdan; Pahic, Rok; Simonic, Mihael; Ude, Ales; Gams, Andrej",,,Generalization Based Database Acquisition for Robot Learning in Reduced Space,"ADVANCES IN SERVICE AND INDUSTRIAL ROBOTICS, RAAD 2020",Mechanisms and Machine Science,,,,29th International Conference on Robotics in Alpe-Adria-Danube Region (RAAD),2020,ELECTR NETWORK,,,,,,,,,,"Ude, Aleš/ABB-7839-2020","Loncarevic, Zvezdan/0000-0002-1233-6949; Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,2211-0984,2211-0992,978-3-030-48991-5; 978-3-030-48989-2; 978-3-030-48988-5,,,,2020,84,,,,,,496,504,,10.1007/978-3-030-48989-2_53,http://dx.doi.org/10.1007/978-3-030-48989-2_53,,,,,,,,,,,,,WOS:001300080100053,View Full Record in Web of Science
C,"Zheng, W; Wu, B; Lin, H",,,IEEE,"Zheng, Wei; Wu, Bo; Lin, Hai",,,Solving Complex Tasks Hierarchically from Demonstrations,2018 ANNUAL AMERICAN CONTROL CONFERENCE (ACC),Proceedings of the American Control Conference,,,,American Control Conference,"JUN 27-29, 2018","Milwaukee, WI",,,,,,,,,,"Zheng, Wei/JVP-1895-2024",,,,,,,,,,,,,,0743-1619,2378-5861,978-1-5386-5428-6,,,,2018,,,,,,,1178,1183,,,,,,,,,,,,,,,,WOS:000591256601039,View Full Record in Web of Science
J,"Hutchinson, K; Reyes, I; Li, ZY; Alemzadeh, H",,,,"Hutchinson, Kay; Reyes, Ian; Li, Zongyu; Alemzadeh, Homa",,,Evaluating the Task Generalization of Temporal Convolutional Networks for Surgical Gesture and Motion Recognition Using Kinematic Data,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377-3766,,,,,AUG,2023,8,8,,,,,5132,5139,,10.1109/LRA.2023.3292581,http://dx.doi.org/10.1109/LRA.2023.3292581,,,,,,,,,,,,,WOS:001029003200018,View Full Record in Web of Science
J,"Garcia, M; Stasse, O; Hayet, JB; Dune, C; Esteves, C; Laumond, JP",,,,"Garcia, Mauricio; Stasse, Olivier; Hayet, Jean-Bernard; Dune, Claire; Esteves, Claudia; Laumond, Jean-Paul",,,Vision-guided motion primitives for humanoid reactive walking: Decoupled versus coupled approaches,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Stasse, Olivier/E-6220-2010; Hayet, Jean-Bernard/AAQ-8527-2020","STASSE, Olivier/0000-0001-8569-6155; Hayet, Jean-Bernard/0000-0002-6662-2553; Dune, Claire/0000-0003-0221-5614",,,,,,,,,,,,,0278-3649,1741-3176,,,,APR,2015,34,4-5,,,SI,,402,419,,10.1177/0278364914550891,http://dx.doi.org/10.1177/0278364914550891,,,,,,,,,,,,,WOS:000353589800002,View Full Record in Web of Science
C,"Nishimura, T; Kaori, M; Suzuki, Y; Tsuji, T; Watanabe, T",,"Bicchi, A; Okamura, A",,"Nishimura, Toshihiro; Kaori, Mizushima; Suzuki, Yosuke; Tsuji, Tokuo; Watanabe, Tetsuyou",,,Thin plate manipulation by an under-actuated robotic soft gripper utilizing the environment,2017 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 24-28, 2017","Vancouver, CANADA","IEEE,RSJ,IEEE Robot & Automat Soc,IEEE IES,SICE,New Technol Fdn",,,,,,,,,"Tsuji, Tokuo/I-5112-2017; Watanabe, Tetsuyou/L-3532-2015","Watanabe, Tetsuyou/0000-0003-2549-1435",,,,,,,,,,,,,2153-0858,,978-1-5386-2682-5,,,,2017,,,,,,,1236,1243,,,,,,,,,,,,,,,,WOS:000426978201088,View Full Record in Web of Science
J,"Da Silva, JI; Fernandes, CLM; da Silveira, RS; Gomes, PM; Matos, SLD; Santo, LD; Nunes, VC; Côrtes, HM; Lopes, WAC; Mario, MC; Garcia, DV; Torres, CR; Abe, JM; Lambert-Torres, G",,,,"Da Silva Filho, Joao Inacio; Fernandes, Claudio Luis Magalhaes; da Silveira, Rodrigo Silverio; Gomes, Paulino Machado; Matos, Sergio Luiz da Conceicao; Santo, Leonardo do Espirito; Nunes, Vander Celio; Cortes, Hyghor Miranda; Lopes, William Aparecido Celestino; Mario, Mauricio Conceicao; Garcia, Dorotea Vilanova; Torres, Claudio Rodrigo; Abe, Jair Minoro; Lambert-Torres, Germano",,,Process of Learning from Demonstration with Paraconsistent Artificial Neural Cells for Application in Linear Cartesian Robots,ROBOTICS,,,,,,,,,,,,,,,,,"Torres, Claudio/AEO-5189-2022; Lambert-Torres, Germano/K-6843-2012; Da Silva Filho, Joao Inacio/I-7431-2012; Abe, Jair Minoro/C-6997-2013","Miranda Cortes, Hyghor/0000-0002-7508-9404; MACHADO GOMES, PAULINO/0000-0002-2834-8741; Da Silva Filho, Joao Inacio/0000-0001-9715-8928; Abe, Jair Minoro/0000-0003-2088-9065; Lambert-Torres, Germano/0000-0003-3789-4696",,,,,,,,,,,,,,2218-6581,,,,JUN,2023,12,3,,,,,,,69,10.3390/robotics12030069,http://dx.doi.org/10.3390/robotics12030069,,,,,,,,,,,,,WOS:001015752900001,View Full Record in Web of Science
C,"Rovida, F; Wuthier, D; Grossmann, B; Fumagalli, M; Krüger, V","Kosecka, J","Maciejewski, AA; Okamura, A; Bicchi, A; Stachniss, C; Song, DZ; Lee, DH; Chaumette, F; Ding, H; Li, JS; Wen, J; Roberts, J; Masamune, K; Chong, NY; Amato, N; Tsagwarakis, N; Rocco, P; Asfour, T; Chung, WK; Yasuyoshi, Y; Sun, Y; Maciekeski, T; Althoefer, K; AndradeCetto, J; Chung, WK; Demircan, E; Dias, J; Fraisse, P; Gross, R; Harada, H; Hasegawa, Y; Hayashibe, M; Kiguchi, K; Kim, K; Kroeger, T; Li, Y; Ma, S; Mochiyama, H; Monje, CA; Rekleitis, I; Roberts, R; Stulp, F; Tsai, CHD; Zollo, L",,"Rovida, Francesco; Wuthier, David; Grossmann, Bjarne; Fumagalli, Matteo; Kruger, Volker","Kosecka, J",,Motion Generators Combined with Behavior Trees: a Novel Approach to Skill Modelling,2018 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,25th IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 01-05, 2018","Madrid, SPAIN","IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Soc Instrument & Control Engineers,New Technol Fdn,IEEE,Adept MobileRobots,Willow Garage,Aldebaran Robot,Natl Instruments,Reflexxes GmbH,Schunk Intec S L U,Univ Carlos III Madrid,BOSCH,JD COM,Pal Robot,KUKA,Santander,Squirrel AI Learning,Baidu,Generat Robots,KINOVA Robot,Ouster,Univ Pablo Olavide Sevilla,Rapyuta Robot,SICK,TOYOTA,UP,Amazon,ARGO,Built Robot,Disney Res,Easy Mile,Hitachi,Robot,Khalifa Univ,Magazino,MathWorks,New Dexterity,Schunk,nuTonomy,PILZ,Prophesee,Rootnik,Saga Robot,Shadow,Soft Bank Robot,Anyverse,GalTech,Generat Robot,IEEE CAA Journal Automatica Sinica,Sci Robot, AAAS,TERAS",,,,,,,,,"Fumagalli, Matteo/J-7365-2016","Fumagalli, Matteo/0000-0003-1485-4616; Kruger, Volker/0000-0002-8836-8816; Wuthier, David/0000-0002-7883-2005",,,,,,,,,,,,,2153-0858,,978-1-5386-8094-0,,,,2018,,,,,,,5964,5971,,,,,,,,,,,,,,,,WOS:000458872705069,View Full Record in Web of Science
C,"Wang, SQ; Chung, SY; Khatib, O; Cutkosky, M",,,IEEE,"Wang, Shiquan; Chung, Shuyun; Khatib, Oussama; Cutkosky, Mark",,,SupraPeds: Smart Staff Design and Terrain Characterization,2015 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 28-OCT 02, 2015","Hamburg, GERMANY","IEEE,RSJ,Univ Hamburg,DFG,RA,New Technol Fdn,SICE,KUKA,DJI,Rethink Robot,BOSCH,Chinese Acad Sci, SIAT,Boozhong,Adept,Automatica,HIT,Ascending Technol,OPTOFORCE,DST Robot,BA Syst,Rainbow Robot,SIA,CLEARPATH Robot,Swiss Natl Ctr Competence Res Robot,SINEVA,Dyson,SICK,Robocept,Force Dimension,Open Unit Robot,Luoyang Natl Univ Sci Park,Fuzhou Univ,Synapticon,Google,Technishce Univ Munchen,iRobot,Echord++,Khalifa Univ,Pan Robot,FESTO,Kinova Robot,SCHUNK,ies",,,,,,,,,"Chung, Shu-Yun/E-7143-2014",,,,,,,,,,,,,,2153-0858,,978-1-4799-9994-1,,,,2015,,,,,,,1520,1527,,,,,,,,,,,,,,,,WOS:000371885401100,View Full Record in Web of Science
C,"Peternel, L; Ajoudani, A",,,IEEE,"Peternel, Luka; Ajoudani, Arash",,,Robots Learning from Robots: A Proof of Concept Study for Co-Manipulation Tasks,2017 IEEE-RAS 17TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTICS (HUMANOIDS),,,,,IEEE-RAS 17th International Conference on Humanoid Robotics (Humanoids),"NOV 15-17, 2017","Birmingham, ENGLAND","IEEE, RAS",,,,,,,,,"Peternel, Luka/AAX-9766-2021","AJOUDANI, Arash/0000-0002-1261-737X; Peternel, Luka/0000-0002-8696-3689",,,,,,,,,,,,,,,978-1-5386-4678-6,,,,2017,,,,,,,484,490,,,,,,,,,,,,,,,,WOS:000427350100069,View Full Record in Web of Science
C,"Hari, K; Kim, H; Panitch, W; Srinivas, K; Schorp, V; Dharmarajan, K; Ganti, S; Sadjadpour, T; Goldberg, K",,,IEEE,"Hari, Kush; Kim, Hansoul; Panitch, Will; Srinivas, Kishore; Schorp, Vincent; Dharmarajan, Karthik; Ganti, Shreya; Sadjadpour, Tara; Goldberg, Ken",,,STITCH: Augmented Dexterity for Suture Throws Including Thread Coordination and Handoffs,"2024 INTERNATIONAL SYMPOSIUM ON MEDICAL ROBOTICS, ISMR 2024",International Symposium on Medical Robotics,,,,International Symposium on Medical Robotics (ISMR),"JUN 03-05, 2024","Atlanta, GA",IEEE,,,,,,,,,,,,,,,,,,,,,,,2831-3690,2771-9049,979-8-3503-7711-8; 979-8-3503-7712-5,,,,2024,,,,,,,,,,10.1109/ISMR63436.2024.10585751,http://dx.doi.org/10.1109/ISMR63436.2024.10585751,,,,,,,,,,,,,WOS:001270850300013,View Full Record in Web of Science
C,"Chen, M; Xin, D; Woods, D",,"Soloveichik, D; Yurke, B",,"Chen, Moya; Xin, Doris; Woods, Damien",,,Parallel Computation Using Active Self-assembly,"DNA COMPUTING AND MOLECULAR PROGRAMMING, DNA 2013",Lecture Notes in Computer Science,,,,19th International Conference on DNA Computing and Molecular Programming,"SEP 22-27, 2013","Arizona State Univ, Tempe, AZ","Int Soc Nanoscale Sci, Computat & Engn,Natl Sci Fdn,US Army Res Off,US Off Naval Res,Arizona State Univ, Off Knowledge Enterprise Dev,Arizona State Univ, Biodesign Inst,Arizona State Univ, Dept Chem & Biochem",Arizona State Univ,,,,,,,,"Xin, Doris/MAH-4837-2025",,,,,,,,,,,,,,0302-9743,1611-3349,978-3-319-01928-4; 978-3-319-01927-7,,,,2013,8141,,,,,,16,30,,,,,,,,,,,,,,,,WOS:000333560200002,View Full Record in Web of Science
C,"Schroecker, Y; Amor, HB; Thomaz, A",,,Assoc Comp Machinery,"Schroecker, Yannick; Amor, Heni Ben; Thomaz, Andrea",,,Directing Policy Search with Interactively Taught Via-Points,AAMAS'16: PROCEEDINGS OF THE 2016 INTERNATIONAL CONFERENCE ON AUTONOMOUS AGENTS & MULTIAGENT SYSTEMS,,,,,15th International Conference on Autonomous Agents and Multiagent Systems (AAMAS),"MAY 09-10, 2016","Singapore, SINGAPORE","Int Fdn Autonomous Agents & Multiagent Syst,Natl Sci Fdn,Artificial Intelligence Journal,Springer,Unicen,Sumitomo Elect,Living Analyt Res Ctr,Panasonic R & D Ctr Singapore,Assoc Comp Machinery Special Interest Grp Artificial Intelligence,Assoc Comp Machinery",,,,,,,,,,,,,,,,,,,,,,,,,978-1-4503-4239-1,,,,2016,,,,,,,1052,1059,,,,,,,,,,,,,,,,WOS:000465199800120,View Full Record in Web of Science
J,"Peynot, T; Lui, ST; McAllister, R; Fitch, R; Sukkarieh, S",,,,"Peynot, Thierry; Lui, Sin-Ting; McAllister, Rowan; Fitch, Robert; Sukkarieh, Salah",,,Learned Stochastic Mobility Prediction for Planning with Control Uncertainty on Unstructured Terrain,JOURNAL OF FIELD ROBOTICS,,,,,,,,,,,,,,,,,"Fitch, Robert/S-1438-2019","Fitch, Robert/0000-0003-2215-5188; Sukkarieh, Salah/0000-0003-1173-9268",,,,,,,,,,,,,1556-4959,1556-4967,,,,NOV-DEC,2014,31,6,,,,,969,995,,10.1002/rob.21536,http://dx.doi.org/10.1002/rob.21536,,,,,,,,,,,,,WOS:000344243600005,View Full Record in Web of Science
J,"Amadio, F; Colomé, A; Torras, C",,,,"Amadio, Fabio; Colome, Adria; Torras, Carme",,,Exploiting Symmetries in Reinforcement Learning of Bimanual Robotic Tasks,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"; Torras, Carme/M-1794-2014","Amadio, Fabio/0000-0002-0866-2952; Colome, Adria/0000-0001-9715-4062; Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,2377-3766,,,,,APR,2019,4,2,,,,,1838,1845,,10.1109/LRA.2019.2898330,http://dx.doi.org/10.1109/LRA.2019.2898330,,,,,,,,,,,,,WOS:000459701700011,View Full Record in Web of Science
J,"Peternel, L; Tsagarakis, N; Caldwell, D; Ajoudani, A",,,,"Peternel, Luka; Tsagarakis, Nikos; Caldwell, Darwin; Ajoudani, Arash",,,Robot adaptation to human physical fatigue in human-robot co-manipulation,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,"Peternel, Luka/AAX-9766-2021; Caldwell, Darwin/E-9954-2018",,,,,,,,,,,,,,0929-5593,1573-7527,,,,JUN,2018,42,5,,,SI,,1011,1021,,10.1007/s10514-017-9678-1,http://dx.doi.org/10.1007/s10514-017-9678-1,,,,,,,,,,,,,WOS:000431669800005,View Full Record in Web of Science
