Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Nemec, B; Forte, D; Vuga, R; Tamosiunaite, M; Wörgötter, F; Ude, A",,,IEEE,"Nemec, Bojan; Forte, Denis; Vuga, Rok; Tamosiunaite, Minija; Woergoetter, Florentin; Ude, Ales",,,Applying statistical generalization to determine search direction for reinforcement learning of movement primitives,2012 12TH IEEE-RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,12th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 29-DEC 01, 2012","Osaka, JAPAN",IEEE RAS,,,,,,,,,"Ude, Aleš/ABB-7839-2020","Ude, Ales/0000-0003-3677-3972",,,,,,,,,,,,,2164-0572,,978-1-4673-1369-8,,,,2012,,,,,,,65,70,,,,,,,,,,,,,,,,WOS:000392842100010,View Full Record in Web of Science
J,"Sutanto, G; Rombach, K; Chebotar, Y; Su, Z; Schaal, S; Sukhatme, GS; Meier, F",,,,"Sutanto, Giovanni; Rombach, Katharina; Chebotar, Yevgen; Su, Zhe; Schaal, Stefan; Sukhatme, Gaurav S.; Meier, Franziska",,,Supervised learning and reinforcement learning of feedback models for reactive behaviors: Tactile feedback testbed,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Sutanto, Giovanni/ABE-8297-2021",,,,,,,,,,,,,,0278-3649,1741-3176,,,,NOV,2022,41,13-14,,,,,1121,1145,,10.1177/02783649221143399,http://dx.doi.org/10.1177/02783649221143399,,,,,,,,,,,,,WOS:000893657100003,View Full Record in Web of Science
C,"Löw, T; Bandyopadhyay, T; Williams, J; Borges, PVK",,"Shell, DA; Toussaint, M; Hsieh, MA",,"Loew, Tobias; Bandyopadhyay, Tirthankar; Williams, Jason; Borges, Paulo V. K.",,,PROMPT: Probabilistic Motion Primitives based Trajectory Planning,ROBOTICS: SCIENCE AND SYSTEM XVII,Robotics - Science and Systems,,,,Conference on Robotics - Science and Systems,"JUL 12-16, 2021",ELECTR NETWORK,,,,,,,,,,"Borges, Paulo/B-7538-2011",,,,,,,,,,,,,,2330-7668,2330-765X,978-0-9923747-7-8,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,WOS:000684604200058,View Full Record in Web of Science
J,"White, PJ; Yim, M",,,,"White, P. J.; Yim, M.",,,Reliable External Actuation for Full Reachability in Robotic Modular Self-reconfiguration,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,11th International Symposium on Experimental Robotics (ISER),"JUL 13-16, 2008","Athens, GREECE",European Robot Res Network,,,,,,,,,"White, Peta/A-2273-2019",,,,,,,,,,,,,,0278-3649,1741-3176,,,,APR,2010,29,5,,,SI,,598,612,,10.1177/0278364909351942,http://dx.doi.org/10.1177/0278364909351942,,,,,,,,,,,,,WOS:000276644400008,View Full Record in Web of Science
C,"Vonásek, V; Penc, O; Kosnar, K; Preucil, L",,"Kozlowski, K; Tokhi, MO; Virk, GS",,"Vonasek, Vojtech; Penc, Ondrej; Kosnar, Karel; Preucil, Libor",,,OPTIMIZATION OF MOTION PRIMITIVES FOR HIGH-LEVEL MOTION PLANNING OF MODULAR ROBOTS,MOBILE SERVICE ROBOTICS,,,,,17th International Conference on Climbing and Walking Robots (CLAWAR),"JUL 21-23, 2014","Poznan, POLAND","IEEE Robot & Automat Soc,Int Federat Promot Mechanism & Machine Sci,Advancing Soc Med Technol,Assoc Advancement Med Instrumentat,Poznan Univ Technol,Warsaw Univ Technol,CLAWAR Assoc",,,,,,,,,"Vonásek, Vojtěch/GRJ-7653-2022; Preucil, Libor/G-9530-2014; Peralva, Bernardo/AAD-2086-2022; Kosnar, Karel/N-9312-2013; Penc, Ondrej/H-3032-2014","Kosnar, Karel/0000-0002-6362-4254; Penc, Ondrej/0000-0002-5433-3981; Vonasek, Vojtech/0000-0001-9224-2151",,,,,,,,,,,,,,,978-981-4623-34-6,,,,2014,,,,,,,109,+,,,,,,,,,,,,,,,,WOS:000342693100014,View Full Record in Web of Science
J,"Ude, A; Gams, A; Asfour, T; Morimoto, J",,,,"Ude, Ales; Gams, Andrej; Asfour, Tamim; Morimoto, Jun",,,Task-Specific Generalization of Discrete and Periodic Dynamic Movement Primitives,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Ude, Aleš/ABB-7839-2020","Gams, Andrej/0000-0002-9803-3593; Asfour, Tamim/0000-0003-4879-7680; Ude, Ales/0000-0003-3677-3972",,,,,,,,,,,,,1552-3098,1941-0468,,,,OCT,2010,26,5,,,,,800,815,,10.1109/TRO.2010.2065430,http://dx.doi.org/10.1109/TRO.2010.2065430,,,,,,,,,,,,,WOS:000283373400003,View Full Record in Web of Science
C,"Petric, T; Goljat, R; Babic, J",,"Asfour, T; Billard, A; Harada, K; Kulic, D; Ude, A; Venture, G; Yamane, K; Yokoi, K; Yoshida, E",,"Petric, Tadej; Goljat, Rok; Babic, Jan",,,Cooperative human-robot control based on Fitts' law,2016 IEEE-RAS 16TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,16th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 15-17, 2016","Mexican Assoc Comp Vis Robot & Neural Comp, Cancun, MEXICO","IEEE Robot & Automat Soc,Disney Res,ROBOTIS,INTEL,PAL,MACVNR,CONACYT,CINVESTAV",Mexican Assoc Comp Vis Robot & Neural Comp,,,,,,,,"Petric, Tadej/AAS-2471-2021",,,,,,,,,,,,,,2164-0572,,978-1-5090-4718-5,,,,2016,,,,,,,345,350,,,,,,,,,,,,,,,,WOS:000403009300054,View Full Record in Web of Science
C,"Maeda, G; Ewerton, M; Lioutikov, R; Ben Amor, H; Peters, J; Neumann, G",,,IEEE,"Maeda, Guilherme; Ewerton, Marco; Lioutikov, Rudolf; Ben Amor, Heni; Peters, Jan; Neumann, Gerhard",,,Learning Interaction for Collaborative Tasks with Probabilistic Movement Primitives,2014 14th IEEE-RAS International Conference on Humanoid Robots (Humanoids),IEEE-RAS International Conference on Humanoid Robots,,,,14th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 18-20, 2014","Madrid, SPAIN",IEEE RAS,,,,,,,,,"Peters, Jan/D-5068-2009","Neumann, Gerhard/0000-0002-5483-4225",,,,,,,,,,,,,2164-0572,,978-1-4799-7174-9,,,,2014,,,,,,,527,534,,,,,,,,,,,,,,,,WOS:000392843800086,View Full Record in Web of Science
C,"Kulic, D; Imagawa, H; Nakamura, Y",,,IEEE,"Kulic, Dana; Imagawa, Hirotaka; Nakamura, Yoshihiko",,,Online Acquisition and Visualization of Motion Primitives for Humanoid Robots,"RO-MAN 2009: THE 18TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION, VOLS 1 AND 2",,,,,18th IEEE International Symposium on Robot and Human Interactive Communication,"SEP 27-OCT 02, 2009","Toyama, JAPAN",IEEE,,,,,,,,,"Nakamura, Yoshihiko/M-1019-2014","Nakamura, Yoshihiko/0000-0001-7162-5102",,,,,,,,,,,,,,,978-1-4244-5080-0,,,,2009,,,,,,,277,+,,,,,,,,,,,,,,,,WOS:000279893100045,View Full Record in Web of Science
J,"Yang, ZG; Li, MT; Zha, FS; Wang, X; Wang, PF; Guo, W",,,,"Yang, Zeguo; Li, Mantian; Zha, Fusheng; Wang, Xin; Wang, Pengfei; Guo, Wei",,,Imitation learning of a wheeled mobile manipulator based on dynamical movement primitives,INDUSTRIAL ROBOT-THE INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH AND APPLICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0143-991X,1758-5791,,,,AUG 19,2021,48,4,,,,,556,568,,10.1108/IR-11-2020-0255,http://dx.doi.org/10.1108/IR-11-2020-0255,,JUN 2021,,,,,,,,,,,WOS:000663047600001,View Full Record in Web of Science
J,"Liu, KD; Xie, B; Chen, ZY; Luo, ZH; Jiang, S; Gao, Z",,,,"Liu, Kaidong; Xie, Bin; Chen, Zhouyang; Luo, Zhenhao; Jiang, Shan; Gao, Zhen",,,Human-Robot Skill Transferring and Inverse Velocity Admittance Control for Soft Tissue Cutting Tasks,AGRICULTURE-BASEL,,,,,,,,,,,,,,,,,"chen, zhouyang/GRR-7271-2022","Liu, Kaidong/0000-0002-2689-8491",,,,,,,,,,,,,,2077-0472,,,,MAR,2024,14,3,,,,,,,394,10.3390/agriculture14030394,http://dx.doi.org/10.3390/agriculture14030394,,,,,,,,,,,,,WOS:001191837600001,View Full Record in Web of Science
C,"Petric, T; Gams, A",,"Rodic, A; Borangiu, T",,"Petric, Tadej; Gams, Andrej",,,Effect of Sequence Order on Autonomous Robotic Database Expansion,ADVANCES IN ROBOT DESIGN AND INTELLIGENT CONTROL,Advances in Intelligent Systems and Computing,,,,25th International Conference on Robotics in Alpe-Adria-Danube Region (RAAD),"JUN 30-JUL 02, 2016","Belgrade, SERBIA",,,,,,,,,,"Petric, Tadej/AAS-2471-2021","Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,2194-5357,,978-3-319-49058-8; 978-3-319-49057-1,,,,2017,540,,,,,,405,412,,10.1007/978-3-319-49058-8_44,http://dx.doi.org/10.1007/978-3-319-49058-8_44,,,,,,,,,,,,,WOS:000413022000044,View Full Record in Web of Science
J,"Rakovic, M; Savic, S; Santos-Victor, J; Nikolic, M; Borovac, B",,,,"Rakovic, Mirko; Savic, Srdjan; Santos-Victor, Jose; Nikolic, Milutin; Borovac, Branislav",,,Human-Inspired Online Path Planning and Biped Walking Realization in Unknown Environment,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Savic, Stevan/AAD-5748-2020; Santos-Victor, Jose/K-2093-2012; Rakovic, Mirko/U-5860-2017","Savic, Srdan/0000-0003-1385-2854; Santos-Victor, Jose/0000-0002-9036-1728; Rakovic, Mirko/0000-0002-8818-2739",,,,,,,,,,,,,1662-5218,,,,,JUN 4,2019,13,,,,,,,,36,10.3389/fnbot.2019.00036,http://dx.doi.org/10.3389/fnbot.2019.00036,,,,,,,,31214011,,,,,WOS:000469954600001,View Full Record in Web of Science
J,"Maessen, RES; Prendergast, JM; Peternel, L",,,,"Maessen, Rosa E. S.; Prendergast, J. Micah; Peternel, Luka",,,Robotic Skill Mutation in Robot-to-Robot Propagation During a Physically Collaborative Sawing Task,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Peternel, Luka/AAX-9766-2021","Peternel, Luka/0000-0002-8696-3689; Prendergast, Joseph/0000-0002-9888-3133",,,,,,,,,,,,,2377-3766,,,,,OCT,2023,8,10,,,,,6483,6490,,10.1109/LRA.2023.3307289,http://dx.doi.org/10.1109/LRA.2023.3307289,,,,,,,,,,,,,WOS:001060340900001,View Full Record in Web of Science
C,"Lee, D; Ott, C",,,IEEE,"Lee, Dongheui; Ott, Christian",,,Incremental Motion Primitive Learning by Physical Coaching Using Impedance Control,IEEE/RSJ 2010 INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2010),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 18-22, 2010","Taipei, TAIWAN",,,,,,,,,,,"Ott, Christian/0000-0003-0987-7493",,,,,,,,,,,,,2153-0858,,978-1-4244-6675-7,,,,2010,,,,,,,4133,4140,,10.1109/IROS.2010.5650519,http://dx.doi.org/10.1109/IROS.2010.5650519,,,,,,,,,,,,,WOS:000287672004137,View Full Record in Web of Science
J,"Takano, W; Nakamura, Y",,,,"Takano, Wataru; Nakamura, Yoshihiko",,,Real-time Unsupervised Segmentation of human whole-body motion and its application to humanoid robot acquisition of motion symbols,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Nakamura, Yoshihiko/M-1019-2014","Nakamura, Yoshihiko/0000-0001-7162-5102",,,,,,,,,,,,,0921-8890,1872-793X,,,,JAN,2016,75,,B,,,,260,272,,10.1016/j.robot.2015.09.021,http://dx.doi.org/10.1016/j.robot.2015.09.021,,,,,,,,,,,,,WOS:000367763400011,View Full Record in Web of Science
J,"Franzese, G; Rosa, LD; Verburg, T; Peternel, L; Kober, J",,,,"Franzese, Giovanni; Rosa, Leandro de Souza; Verburg, Tim; Peternel, Luka; Kober, Jens",,,Interactive Imitation Learning of Bimanual Movement Primitives,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,"de Souza Rosa, Leandro/S-9345-2019; Peternel, Luka/AAX-9766-2021; Kober, Jens/I-9119-2017","Verburg, Tim/0000-0002-3931-3173; Kober, Jens/0000-0001-7257-5434; Peternel, Luka/0000-0002-8696-3689; de Souza Rosa, Leandro/0000-0003-3457-9164",,,,,,,,,,,,,1083-4435,1941-014X,,,,OCT,2024,29,5,,,,,4006,4018,,10.1109/TMECH.2023.3295249,http://dx.doi.org/10.1109/TMECH.2023.3295249,,AUG 2023,,,,,,,,,,,WOS:001051283200001,View Full Record in Web of Science
J,"Nemec, B; Likar, N; Gams, A; Ude, A",,,,"Nemec, Bojan; Likar, Nejc; Gams, Andrej; Ude, Ales",,,Human robot cooperation with compliance adaptation along the motion trajectory,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,"Ude, Aleš/ABB-7839-2020","Ude, Ales/0000-0003-3677-3972; Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,0929-5593,1573-7527,,,,JUN,2018,42,5,,,SI,,1023,1035,,10.1007/s10514-017-9676-3,http://dx.doi.org/10.1007/s10514-017-9676-3,,,,,,,,,,,,,WOS:000431669800006,View Full Record in Web of Science
C,"Ginesi, M; Meli, D; Nakawala, H; Roberti, A; Fiorini, P",,,IEEE,"Ginesi, Michele; Meli, Daniele; Nakawala, Hirenkumar; Roberti, Andrea; Fiorini, Paolo",,,A knowledge-based framework for task automation in surgery,2019 19TH INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS (ICAR),,,,,19th International Conference on Advanced Robotics (ICAR),"DEC 02-06, 2019","Belo Horizonte, BRAZIL",,,,,,,,,,"Ginesi, Michele/HTP-7306-2023; NAKAWALA, HIRENKUMAR/AAK-9853-2021; Meli, Daniele/HJA-7415-2022","Meli, Daniele/0000-0002-3162-388X; Ginesi, Michele/0000-0001-5845-3692",,,,,,,,,,,,,,,978-1-7281-2467-4,,,,2019,,,,,,,37,42,,10.1109/icar46387.2019.8981619,http://dx.doi.org/10.1109/icar46387.2019.8981619,,,,,,,,,,,,,WOS:000542960700006,View Full Record in Web of Science
C,"Kawano, H",,,IEEE,"Kawano, Hiroshi",,,Complete Reconfiguration Algorithm for Sliding Cube-shaped Modular Robots with only Sliding Motion Primitive,2015 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 28-OCT 02, 2015","Hamburg, GERMANY","IEEE,RSJ,Univ Hamburg,DFG,RA,New Technol Fdn,SICE,KUKA,DJI,Rethink Robot,BOSCH,Chinese Acad Sci, SIAT,Boozhong,Adept,Automatica,HIT,Ascending Technol,OPTOFORCE,DST Robot,BA Syst,Rainbow Robot,SIA,CLEARPATH Robot,Swiss Natl Ctr Competence Res Robot,SINEVA,Dyson,SICK,Robocept,Force Dimension,Open Unit Robot,Luoyang Natl Univ Sci Park,Fuzhou Univ,Synapticon,Google,Technishce Univ Munchen,iRobot,Echord++,Khalifa Univ,Pan Robot,FESTO,Kinova Robot,SCHUNK,ies",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-4799-9994-1,,,,2015,,,,,,,3276,3283,,,,,,,,,,,,,,,,WOS:000371885403066,View Full Record in Web of Science
C,"Maeda, G",,,IEEE,"Maeda, Guilherme",,,Blending Primitive Policies in Shared Control for Assisted Teleoperation,"2022 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2022",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 23-27, 2022","Philadelphia, PA","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9681-7,,,,2022,,,,,,,9332,9338,,10.1109/ICRA46639.2022.9812414,http://dx.doi.org/10.1109/ICRA46639.2022.9812414,,,,,,,,,,,,,WOS:000941277602006,View Full Record in Web of Science
C,"Koç, O; Maeda, G; Neumann, G; Peters, J",,,IEEE,"Koc, Okan; Maeda, Guilherme; Neumann, Gerhard; Peters, Jan",,,Optimizing Robot Striking Movement Primitives with Iterative Learning Control,2015 IEEE-RAS 15TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,15th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 03-05, 2015","Seoul, SOUTH KOREA","IEEE Robot & Automat Soc,IEEE",,,,,,,,,"Peters, Jan/D-5068-2009","Neumann, Gerhard/0000-0002-5483-4225",,,,,,,,,,,,,2164-0572,,978-1-4799-6885-5,,,,2015,,,,,,,80,87,,,,,,,,,,,,,,,,WOS:000377954900013,View Full Record in Web of Science
C,"Kober, J; Gienger, M; Steil, JJ",,,IEEE,"Kober, Jens; Gienger, Michael; Steil, Jochen J.",,,Learning Movement Primitives for Force Interaction Tasks,2015 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 26-30, 2015","Seattle, WA",IEEE,,,,,,,,,"Kober, Jens/I-9119-2017","Kober, Jens/0000-0001-7257-5434",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-6923-4,,,,2015,,,,,,,3192,3199,,,,,,,,,,,,,,,,WOS:000370974903029,View Full Record in Web of Science
J,"Fu, JY; Jin, ZH; Liu, AD; Zhang, WA; Yu, L",,,,"Fu, Jiayun; Jin, Zhehao; Liu, Andong; Zhang, Wen-An; Yu, Li",,,Non-parametric Gaussian process movement primitive with via-point constraint for effective and safe robot skill learning,NEUROCOMPUTING,,,,,,,,,,,,,,,,,"Jin, Zhehao/HOA-7661-2023","Jin, Zhehao/0000-0002-0871-9779; Fu, Jiayun/0009-0007-4824-007X",,,,,,,,,,,,,0925-2312,1872-8286,,,,JUL 7,2024,589,,,,,,,,127711,10.1016/j.neucom.2024.127711,http://dx.doi.org/10.1016/j.neucom.2024.127711,,APR 2024,,,,,,,,,,,WOS:001220965300002,View Full Record in Web of Science
C,"Lim, B; Ra, S; Park, FC",,,IEEE,"Lim, B; Ra, S; Park, FC",,,"Movement primitives, principal component analysis, and the efficient generation of natural motions","2005 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA), VOLS 1-4",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"APR 18-22, 2005","Barcelona, SPAIN",IEEE,,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,0-7803-8914-X,,,,2005,,,,,,,4630,4635,,,,,,,,,,,,,,,,WOS:000235460103174,View Full Record in Web of Science
C,"Denisa, M; Ude, A; Gams, A",,"Borangiu, T",,"Denisa, Miha; Ude, Ales; Gams, Andrej",,,Adaptation of Motor Primitives to the Environment Through Learning and Statistical Generalization,ADVANCES IN ROBOT DESIGN AND INTELLIGENT CONTROL,Advances in Intelligent Systems and Computing,,,,24th International Conference on Robotics in Alpe-Adria-Danube Region (RAAD),"MAY 27-29, 2015","Bucharest, ROMANIA",,,,,,,,,,"Ude, Aleš/ABB-7839-2020; Deniša, Miha/AAE-5331-2019","Denisa, Miha/0000-0002-9478-4656; Ude, Ales/0000-0003-3677-3972; Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,2194-5357,2194-5365,978-3-319-21290-6; 978-3-319-21289-0,,,,2016,371,,,,,,449,457,,10.1007/978-3-319-21290-6_45,http://dx.doi.org/10.1007/978-3-319-21290-6_45,,,,,,,,,,,,,WOS:000381804400045,View Full Record in Web of Science
J,"Takano, W; Hamano, S; Nakamura, Y",,,,"Takano, Wataru; Hamano, Seiya; Nakamura, Yoshihiko",,,Correlated space formation for human whole-body motion primitives and descriptive word labels,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Nakamura, Yoshihiko/M-1019-2014","Nakamura, Yoshihiko/0000-0001-7162-5102",,,,,,,,,,,,,0921-8890,1872-793X,,,,APR,2015,66,,,,,,35,43,,10.1016/j.robot.2014.11.020,http://dx.doi.org/10.1016/j.robot.2014.11.020,,,,,,,,,,,,,WOS:000350931500004,View Full Record in Web of Science
J,"Lee, K; Choi, D; Kim, D",,,,"Lee, Kyuman; Choi, Daegyun; Kim, Donghoon",,,Incorporation of Potential Fields and Motion Primitives for the Collision Avoidance of Unmanned Aircraft,APPLIED SCIENCES-BASEL,,,,,,,,,,,,,,,,,"lee, kyuman/AAM-6979-2020; Kim, Donghoon/ABB-2696-2021","Choi, Daegyun/0000-0002-7149-0890; Lee, Kyuman/0000-0003-0755-9635",,,,,,,,,,,,,,2076-3417,,,,APR,2021,11,7,,,,,,,3103,10.3390/app11073103,http://dx.doi.org/10.3390/app11073103,,,,,,,,,,,,,WOS:000638328900001,View Full Record in Web of Science
C,"Stulp, F; Theodorou, E; Kalakrishnan, M; Pastor, P; Righetti, L; Schaal, S",,,IEEE,"Stulp, Freek; Theodorou, Evangelos; Kalakrishnan, Mrinal; Pastor, Peter; Righetti, Ludovic; Schaal, Stefan",,,Learning Motion Primitive Goals for Robust Manipulation,2011 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS,IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"SEP 25-30, 2011","San Francisco, CA","IEEE,Robot Soc Japan (RSJ),BOSCH,HONDA,KUKA,SRI Int,ABB,Willow Garage,ALDEBARAN,Google,INTUITIVE Surg,SCHUNK,IEEE Ind Elect Soc (IES),Soc Instrument & Control Engineers (SICE),New Technol Fdn (NTF),IEEE Robot & Automat Soc (RAS),Inst Control, Robto & Syst (ICROS)",,,,,,,,,"Righetti, Ludovic/P-1261-2018","Righetti, Ludovic/0000-0002-6458-9112; Kalakrishnan, Mrinal/0000-0003-4292-9857",,,,,,,,,,,,,2153-0858,,978-1-61284-455-8,,,,2011,,,,,,,325,331,,,,,,,,,,,,,,,,WOS:000297477500051,View Full Record in Web of Science
C,"Petric, T; Gams, A; Zlajpah, L; Ude, A; Morimoto, J",,,IEEE,"Petric, Tadej; Gams, Andrej; Zlajpah, Leon; Ude, Ales; Morimoto, Jun",,,Online approach for altering robot behaviors based on human in the loop coaching gestures,2014 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 07, 2014","Hong Kong, PEOPLES R CHINA",IEEE,,,,,,,,,"Ude, Aleš/ABB-7839-2020; Petric, Tadej/AAS-2471-2021","Ude, Ales/0000-0003-3677-3972; Gams, Andrej/0000-0002-9803-3593; Petric, Tadej/0000-0002-3407-4206",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-3685-4,,,,2014,,,,,,,4770,4776,,,,,,,,,,,,,,,,WOS:000377221104122,View Full Record in Web of Science
C,"Stulp, F; Kresse, I; Maldonado, A; Ruiz, F; Fedrizzi, A; Beetz, M",,,IEEE,"Stulp, Freek; Kresse, Ingo; Maldonado, Alexis; Ruiz, Federico; Fedrizzi, Andreas; Beetz, Michael",,,Compact Models of Human Reaching Motions for Robotic Control in Everyday Manipulation Tasks,2009 IEEE 8TH INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING,,,,,8th IEEE International Conference on Development and Learning,"JUN 05-07, 2009","Shanghai, PEOPLES R CHINA",IEEE,,,,,,,,,,"Beetz, Michael/0000-0002-7888-7444; Maldonado, Alexis/0000-0003-3514-7494",,,,,,,,,,,,,,,978-1-4244-4117-4,,,,2009,,,,,,,34,40,,,,,,,,,,,,,,,,WOS:000273777200006,View Full Record in Web of Science
C,"Canal, G; Pignat, E; Alenyà, G; Calinon, S; Torras, C",,,IEEE,"Canal, Gerard; Pignat, Emmanuel; Alenya, Guillem; Calinon, Sylvain; Torras, Carme",,,Joining high-level symbolic planning with low-level motion primitives in adaptive HRI: application to dressing assistance,2018 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 21-25, 2018","Brisbane, AUSTRALIA","IEEE,CSIRO,Australian Govt, Dept Def Sci & Technol,DJI,Queensland Univ Technol,Woodside,Baidu,Bosch,Houston Mechatron,Kinova Robot,KUKA,Hit Robot Grp,Honda Res Inst,iRobot,Mathworks,NuTonomy,Ouster,Uber",,,,,,,,,"Canal, Gerard/ABB-6224-2021; Calinon, Sylvain/I-7606-2014; Alenya, Guillem/ABH-1090-2020; Torras, Carme/M-1794-2014; Alenya, Guillem/A-5087-2010","Torras, Carme/0000-0002-2933-398X; Canal, Gerard/0000-0002-6718-1198; CALINON, Sylvain/0000-0002-9036-6799; Alenya, Guillem/0000-0002-6018-154X",,,,,,,,,,,,,1050-4729,,978-1-5386-3081-5,,,,2018,,,,,,,3273,3278,,,,,,,,,,,,,,,,WOS:000446394502078,View Full Record in Web of Science
