Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Wischow, M; Gallego, G; Ernst, I; Börner, A",,,,"Wischow, Maik; Gallego, Guillermo; Ernst, Ines; Boerner, Anko",,,Monitoring and Adapting the Physical State of a Camera for Autonomous Vehicles,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,,,,,,,,,,,,,,,,,"Gallego, Guillermo/I-7131-2012","Gallego, Guillermo/0000-0002-2672-9241; Ernst, Ines/0000-0003-2790-474X",,,,,,,,,,,,,1524-9050,1558-0016,,,,MAY,2024,25,5,,,,,4290,4303,,10.1109/TITS.2023.3328811,http://dx.doi.org/10.1109/TITS.2023.3328811,,NOV 2023,,,,,,,,,,,WOS:001111955000001,View Full Record in Web of Science
C,"Argus, M; Nayak, A; Büchner, M; Galesso, S; Valada, A; Brox, T",,,IEEE,"Argus, Max; Nayak, Abhinav; Buechner, Martin; Galesso, Silvio; Valada, Abhinav; Brox, Thomas",,,Compositional Servoing by Recombining Demonstrations,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Valada, Abhinav/ABE-8411-2021",,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,7339,7346,,10.1109/ICRA57147.2024.10609978,http://dx.doi.org/10.1109/ICRA57147.2024.10609978,,,,,,,,,,,,,WOS:001294576205067,View Full Record in Web of Science
C,"Luong, T; Kim, K; Seo, S; Park, JH; Kim, Y; Yang, SY; Cho, KH; Koo, JC; Choi, HR; Moon, H",,,IEEE,"Luong, Tuan; Kim, Kihyeon; Seo, Sungwon; Park, Jae Hyeong; Kim, Youngeun; Yang, Sang Yul; Cho, Kyeong Ho; Koo, Ja Choon; Choi, Hyouk Ryeol; Moon, Hyungpil",,,Modeling and position control of a high performance twisted-coiled polymer actuator,2018 15TH INTERNATIONAL CONFERENCE ON UBIQUITOUS ROBOTS (UR),International Conference on Ubiquitous Robots and Ambient Intelligence,,,,15th International Conference on Ubiquitous Robots (UR),"JUN 26-30, 2018","Honolulu, HI",,,,,,,,,,"luong, tuan/LJM-1983-2024",,,,,,,,,,,,,,2325-033X,,978-1-5386-6334-9,,,,2018,,,,,,,73,79,,,,,,,,,,,,,,,,WOS:000447274600016,View Full Record in Web of Science
J,"Yang, JT; Chen, JH; Liu, W; Qiu, SH; Yang, GL; Zhang, C",,,,"Yang, Jiutong; Chen, Jinhua; Liu, Wei; Qiu, Shuheng; Yang, Guilin; Zhang, Chi",,,Multiobjective Optimization of the PMSM With the Same Number of Poles and Slots Considering Dynamic Response and Torque Performance,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,"Liu, Wei/KDM-6538-2024; Yang, Jiutong/GPS-5572-2022; Yang, Guilin/JMB-5558-2023; Zhang, Chi/ABB-8676-2020","Qiu, Shuheng/0000-0002-4098-2139; Zhang, Chi/0000-0002-1097-7101; Liu, Wei/0000-0002-6669-440X; Yang, Jiutong/0000-0002-8474-5784; chen, jin hua/0000-0003-4801-3233; Yang, Guilin/0000-0001-6144-3401",,,,,,,,,,,,,1083-4435,1941-014X,,,,AUG,2024,29,4,,,,,2938,2946,,10.1109/TMECH.2024.3398040,http://dx.doi.org/10.1109/TMECH.2024.3398040,,MAY 2024,,,,,,,,,,,WOS:001236635400001,View Full Record in Web of Science
C,"Wang, XY; Xu, P; Ma, Z; Wang, SY; Xie, GM; Xu, MY",,,IEEE,"Wang, Xinyu; Xu, Peng; Ma, Zhi; Wang, Siyuan; Xie, Guangming; Xu, Minyi",,,A Bio-Inspired Whisker Sensor Based on Triboelectric Nanogenerators,2020 35TH YOUTH ACADEMIC ANNUAL CONFERENCE OF CHINESE ASSOCIATION OF AUTOMATION (YAC),,,,,35th Youth Academic Annual Conference of Chinese-Association-of-Automation (YAC),"OCT 16-18, 2020","Zhanjiang, PEOPLES R CHINA","Chinese Assoc Automat,IEEE,IEEE Syst Man & Cybernet Soc",,,,,,,,,"Xu, Minyi/B-5898-2013","Wang, Siyuan/0000-0001-7174-9754",,,,,,,,,,,,,,,978-1-7281-7684-0,,,,2020,,,,,,,105,109,,10.1109/YAC51587.2020.9337588,http://dx.doi.org/10.1109/YAC51587.2020.9337588,,,,,,,,,,,,,WOS:000659281900020,View Full Record in Web of Science
J,"Ghosh, SK; Park, J; Na, S; Kim, MP; Ko, H",,,,"Ghosh, Sujoy Kumar; Park, Jonghwa; Na, Sangyun; Kim, Minsoo P.; Ko, Hyunhyub",,,A Fully Biodegradable Ferroelectric Skin Sensor from Edible Porcine Skin Gelatine,ADVANCED SCIENCE,,,,,,,,,,,,,,,,,"Ghosh, Sujoy/AAG-6662-2021","Park, Jonghwa/0000-0001-9201-7341; Ghosh, Sujoy Kumar/0000-0001-5216-6721",,,,,,,,,,,,,,2198-3844,,,,JUL,2021,8,13,,,,,,,2005010,10.1002/advs.202005010,http://dx.doi.org/10.1002/advs.202005010,,MAY 2021,,,,,,34258158,,,,,WOS:000648185700001,View Full Record in Web of Science
C,"Haubeck, C; Pokahr, A; Lamersdorf, W; Chakraborty, A; Ladiges, J; Fay, A",,,IEEE,"Haubeck, Christopher; Pokahr, Alexander; Lamersdorf, Winfried; Chakraborty, Abhishek; Ladiges, Jan; Fay, Alexander",,,Evolution of Cyber-Physical Production Systems supported by community-enabled experiences,2017 IEEE 15TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN),IEEE International Conference on Industrial Informatics INDIN,,,,15th IEEE International Conference on Industrial Informatics (INDIN),"JUL 24-26, 2017","Univ Appl Sci Emden Leer, Emden, GERMANY","Inst Elect & Elect Engineers,Inst fur Informatik Automatisierungstechnik & Robotik,Inst Elect & Elect Engineers Ind Elect Soc,Univ Nova Lisboa, Faculdade Ciencias Tecnologia",Univ Appl Sci Emden Leer,,,,,,,,"Fay, Alexander/C-1362-2010","Pokahr, Alexander/0000-0001-6476-6994; Fay, Alexander/0000-0002-1922-654X",,,,,,,,,,,,,1935-4576,,978-1-5386-0837-1,,,,2017,,,,,,,867,874,,,,,,,,,,,,,,,,WOS:000427453200130,View Full Record in Web of Science
J,"Zhuang, HC; Xia, YL; Wang, N; Li, WH; Dong, L; Li, B",,,,"Zhuang, HongChao; Xia, YiLu; Wang, Ning; Li, WeiHua; Dong, Lei; Li, Bo",,,Interactive method research of dual mode information coordination integration for astronaut gesture and eye movement signals based on hybrid model,SCIENCE CHINA-TECHNOLOGICAL SCIENCES,,,,,,,,,,,,,,,,,"Li, Bo/AAS-2457-2021; Zhuang, Hongchao/ADP-5558-2022",,,,,,,,,,,,,,1674-7321,1869-1900,,,,JUN,2023,66,6,,,,,1717,1733,,10.1007/s11431-022-2368-y,http://dx.doi.org/10.1007/s11431-022-2368-y,,MAY 2023,,,,,,37288339,,,,,WOS:000986405100001,View Full Record in Web of Science
C,"Felipe-Riveron, EM; Castaldi, FMV; Gómez, ES; Vasconcellos, MAL; Morato, CA",,"MartinezTrinidad, JF; CarrascoOchoa, JA; OlveraLopez, JA; SalasRodriguez, J; Suen, CY",,"Felipe-Riveron, Edgardo M.; Villalobos Castaldi, Fabiola M.; Suaste Gomez, Ernesto; Leiva Vasconcellos, Marcos A.; Albortante Morato, Cecilia",,,A Semi-supervised Puzzle-Based Method for Separating the Venous and Arterial Vascular Networks in Retinal Images,"PATTERN RECOGNITION, MCPR 2014",Lecture Notes in Computer Science,,,,6th Mexican Conference on Pattern Recognition (MCPR),"JUN 25-28, 2014","Cancun, MEXICO","Natl Inst Astrophys, Opt & Elect Mexico, Comp Sci Dept,Autonomous Univ Puebla,Mexican Assoc Comp Vis, Neurocomputing & Robot,Int Assoc Pattern Recognit,Natl Council Sci & Technol Mexico,Secretariat Publ Educ Mexico",,,,,,,,,"Vasconcellos, Marcos/KIK-6919-2024","Leiva Vasconcellos, Marcos Ariel/0000-0002-1417-1068",,,,,,,,,,,,,0302-9743,1611-3349,978-3-319-07491-7; 978-3-319-07490-0,,,,2014,8495,,,,,,251,+,,,,,,,,,,,,,,,,WOS:000348378300026,View Full Record in Web of Science
C,"Williams, MA",,"Bi, Y; Williams, MA",,"Williams, Mary-Anne",,,Autonomy: Life and Being,"KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT",Lecture Notes in Artificial Intelligence,,,,"4th International Conference on Knowledge Science, Engineering and Management (KSEM)","SEP 01-03, 2010","Belfast, NORTH IRELAND","US AF Res Lab, European Off Aerosp Res & Dev,Artificial Intelligence Journal,Belfast Visitor & Convent Bur,Springer,Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst",,,,,,,,,,"Williams, Mary-Anne/0000-0002-1047-0503",,,,,,,,,,,,,0302-9743,1611-3349,978-3-642-15279-5,,,,2010,6291,,,,,,137,147,,,,,,,,,,,,,,,,WOS:000312596500015,View Full Record in Web of Science
C,"Bostelman, R; Albus, J; Chang, T",,,IEEE,"Bostelman, Roger; Albus, James; Chang, Tommy",,,Recent developments of the HLPR chair,"2007 IEEE 10TH INTERNATIONAL CONFERENCE ON REHABILITATION ROBOTICS, VOLS 1 AND 2",International Conference on Rehabilitation Robotics ICORR,,,,10th IEEE International Conference on Rehabilitation Robotics,"JUN 13-15, 2007","Noordwijk, NETHERLANDS",IEEE,,,,,,,,,,,,,,,,,,,,,,,1945-7898,,978-1-4244-1319-5,,,,2007,,,,,,,1036,1041,,10.1109/ICORR.2007.4428551,http://dx.doi.org/10.1109/ICORR.2007.4428551,,,,,,,,,,,,,WOS:000255389600154,View Full Record in Web of Science
C,"Xia, BY; Zhao, QS; Dou, YJ; Zhan, CW",,"Chen, J; Zhao, Q",,"Xia, Boyuan; Zhao, Qingsong; Dou, Yajie; Zhan, Chanwan",,,Robust System Portfolio Modeling and Solving in Complex System of Systems Construction,PROCEEDINGS OF THE 35TH CHINESE CONTROL CONFERENCE 2016,Chinese Control Conference,,,,35th Chinese Control Conference (CCC),"JUL 27-29, 2016","Chengdu, PEOPLES R CHINA","Chinese Assoc Automat, Tech Comm Control Theory,Syst Engn Soc China,SW Jiaotong Univ,Chinese Acad Sci, Acad Math & Syst Sci,China Soc Indu & Appl Math,Univ Elect Sci & Technol China,Sichuan Univ,Asian Control Assocn,IEEE Control Syst Soc,Inst Control Robot & Syst,Soc Instrument & Control Engineers,Sichuan Soc Automat & Instrument",,,,,,,,,"Dou, Yajie/AAB-8955-2019","zhao, qingsong/0000-0003-1392-845X",,,,,,,,,,,,,2161-2927,,978-9-8815-6391-0,,,,2016,,,,,,,9573,9577,,,,,,,,,,,,,,,,WOS:000400282205117,View Full Record in Web of Science
C,"Lo, CH; Shin, HS; Tsourdos, A",,"Martinez, JL; Munoz, V; Quevedo, J; Morales, J",,"Lo, Chang How; Shin, Hyo-Sang; Tsourdos, Antonios",,,A guidance reconfiguration strategy to handle aileron actuator fault,2015 23RD MEDITERRANEAN CONFERENCE ON CONTROL AND AUTOMATION (MED),Mediterranean Conference on Control and Automation,,,,23rd Mediterranean Conference on Control and Automation (MED),"JUN 16-19, 2015","Torremolinos, SPAIN","Mediterranean Control Assoc,Univ Malaga,Inst Elect & Elect Engineers,IEEE Control Syst Soc,IEEE Robot & Automat Soc,IFAC, Comite Espanol Automatica,Departmento Ingn Sistemas & Automatica",,,,,,,,,"Shin, Hyo-Sang/AAI-6362-2021; Tsourdos, Antonios/M-3620-2013","Tsourdos, Antonios/0000-0002-3966-7633; Shin, Hyo-Sang/0000-0001-9938-0370",,,,,,,,,,,,,2325-369X,,978-1-4799-9936-1,,,,2015,,,,,,,22,27,,,,,,,,,,,,,,,,WOS:000375056800004,View Full Record in Web of Science
J,"Rao, ZY; Thukral, A; Yang, PY; Lu, YT; Shim, H; Wu, WJ; Karim, A; Yu, CJ",,,,"Rao, Zhoulyu; Thukral, Anish; Yang, Pinyi; Lu, Yuntao; Shim, Hyunseok; Wu, Wenjie; Karim, Alamgir; Yu, Cunjiang",,,All-Polymer Based Stretchable Rubbery Electronics and Sensors,ADVANCED FUNCTIONAL MATERIALS,,,,,,,,,,,,,,,,,"wu, wenjie/HKM-3623-2023","rao, Zhoulyu/0000-0002-1036-169X; Wu, Wenjie/0000-0003-3145-5385",,,,,,,,,,,,,1616-301X,1616-3028,,,,APR,2022,32,15,,,,,,,2111232,10.1002/adfm.202111232,http://dx.doi.org/10.1002/adfm.202111232,,,,,,,,,,,,,WOS:000780449700006,View Full Record in Web of Science
J,"Wang, Y; Zhang, ZH; Chen, HX; Zhang, H; Zhang, H; Zhao, YJ",,,,"Wang, Yu; Zhang, Zhuohao; Chen, Hanxu; Zhang, Han; Zhang, Hui; Zhao, Yuanjin",,,Bio-inspired shape-memory structural color hydrogel film,SCIENCE BULLETIN,,,,,,,,,,,,,,,,,"Wang, Yu/JLK-8552-2023; Zhang, Han/HSG-5211-2023; Chen, Hanxu/KVB-4765-2024","Wang, Yu/0000-0002-9510-8692; Zhang, Zhuohao/0000-0001-6808-9273",,,,,,,,,,,,,2095-9273,2095-9281,,,,MAR 15,2022,67,5,,,,,512,519,,10.1016/j.scib.2021.10.010,http://dx.doi.org/10.1016/j.scib.2021.10.010,,MAR 2022,,,,,,36546172,,,,,WOS:000786594400013,View Full Record in Web of Science
C,"Shoemaker, CM; Bornstein, JA",,"Gerhart, GR; Gunderson, RW; Shoemaker, CM",,"Shoemaker, CM; Bornstein, JA",,,Overview and update of the Demo III Experimental Unmanned Vehicle program,UNMANNED GROUND VEHICLE TECHNOLOGY II,PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,Conference on Unmanned Ground Vehicle Technology II,"APR 24-25, 2000","ORLANDO, FL",SPIE,,,,,,,,,,,,,,,,,,,,,,,0277-786X,,0-8194-3650-X,,,,2000,4024,,,,,,212,220,,10.1117/12.391631,http://dx.doi.org/10.1117/12.391631,,,,,,,,,,,,,WOS:000088995200022,View Full Record in Web of Science
J,"Liu, L; Zhang, JS; Luo, M; Chen, HL; Yang, ZC; Li, DC; Li, PF",,,,"Liu, Lei; Zhang, Junshi; Luo, Meng; Chen, Hualing; Yang, Zhichun; Li, Dichen; Li, Pengfei",,,A bio-inspired soft-rigid hybrid actuator made of electroactive dielectric elastomers,APPLIED MATERIALS TODAY,,,,,,,,,,,,,,,,,"li, chunlin/KFS-0761-2024; Lin, Chung-Ying/I-5434-2016",,,,,,,,,,,,,,2352-9407,,,,,DEC,2020,21,,,,,,,,100814,10.1016/j.apmt.2020.100814,http://dx.doi.org/10.1016/j.apmt.2020.100814,,,,,,,,,,,,,WOS:000599825200006,View Full Record in Web of Science
J,"Hou, CY; Ke, G; Fu, YL",,,,Hou Chengyu; Ke Guo; Fu Yili,,,The sky-wave radar detection performance computing based on the dynamic ionospheric model,NEUROCOMPUTING,,,,,,,,,,,,,,,,,"Fu, Yili/HKO-8139-2023; Huang, Yuchen/HOH-2286-2023",,,,,,,,,,,,,,0925-2312,1872-8286,,,,MAR 3,2015,151,,3,,,,1305,1315,,10.1016/j.neucom.2014.10.073,http://dx.doi.org/10.1016/j.neucom.2014.10.073,,,,,,,,,,,,,WOS:000347753600036,View Full Record in Web of Science
J,"Wang, JS; Wu, J; Wang, LP; You, Z",,,,"Wang, Jinsong; Wu, Jun; Wang, Liping; You, Zheng",,,Dynamic feed-forward control of a parallel kinematic machine,MECHATRONICS,,,,,,,,,,,,,,,,,"Wang, Liping/G-5240-2011; Wu, Jun/HSF-3414-2023; You, Zheng/JAA-9348-2023",,,,,,,,,,,,,,0957-4158,,,,,APR,2009,19,3,,,,,313,324,,10.1016/j.mechatronics.2008.11.004,http://dx.doi.org/10.1016/j.mechatronics.2008.11.004,,,,,,,,,,,,,WOS:000265364700003,View Full Record in Web of Science
J,"Liu, T; Xu, C; Liu, HZ; Li, XW; Wang, PF",,,,"Liu, Teng; Xu, Cheng; Liu, Hongzhe; Li, Xuewei; Wang, Pengfei",,,A Vehicle Detection Model Based on 5G-V2X for Smart City Security Perception,WIRELESS COMMUNICATIONS & MOBILE COMPUTING,,,,,,,,,,,,,,,,,"Xu, Cheng/HZL-1279-2023; WANG, PENGFEI/KPA-5551-2024","Xu, Cheng/0000-0003-4913-5371",,,,,,,,,,,,,1530-8669,1530-8677,,,,NOV 27,2021,2021,,,,,,,,5237568,10.1155/2021/5237568,http://dx.doi.org/10.1155/2021/5237568,,,,,,,,,,,,,WOS:000770605600001,View Full Record in Web of Science
J,"Zheng, S; Han, J; Jin, Z; Kim, CS; Park, S; Kim, KP; Park, JO; Choi, E",,,,"Zheng, Shaohui; Han, Jiwon; Jin, Zhen; Kim, Chang-Sei; Park, Sukho; Kim, Kyu-pyo; Park, Jong-Oh; Choi, Eunpyo",,,Dual tumor-targeted multifunctional magnetic hyaluronic acid micelles for enhanced MR imaging and combined photothermal-chemotherapy,COLLOIDS AND SURFACES B-BIOINTERFACES,,,,,,,,,,,,,,,,,"Kim, Hyung/J-5451-2012; Kim, Chang-Sei/ITW-1904-2023","Zheng, Shaohui/0000-0001-8585-9428; Kim, Chang-Sei/0000-0003-4532-2006; Choi, Eunpyo/0000-0002-9689-6520; Jin, Zhen/0000-0002-7458-6601",,,,,,,,,,,,,0927-7765,1873-4367,,,,APR 1,2018,164,,,,,,424,435,,10.1016/j.colsurfb.2018.02.005,http://dx.doi.org/10.1016/j.colsurfb.2018.02.005,,,,,,,,29433060,,,,,WOS:000429762100049,View Full Record in Web of Science
C,"Sun, KY",,,IEEE,"Sun, Kaiyang",,,The Construction of Quantitative Research on Evaluation of Independent Innovation Ability of Small and Medium-sized Industrial Enterprises,2019 INTERNATIONAL CONFERENCE ON ROBOTS & INTELLIGENT SYSTEM (ICRIS 2019),IEEE International Conference on Intelligent Robots and Systems,,,,International Conference on Robots and Intelligent System (ICRIS),"JUN 15-16, 2019","Haikou, PEOPLES R CHINA","Hainan Univ,Hainan Trop Ocean Univ,Cent S Univ",,,,,,,,,,"Sun, Kaiyang (Colin)/0000-0002-7379-7706",,,,,,,,,,,,,2153-0858,,978-1-7281-2632-6,,,,2019,,,,,,,531,534,,10.1109/ICRIS.2019.00136,http://dx.doi.org/10.1109/ICRIS.2019.00136,,,,,,,,,,,,,WOS:000568616800125,View Full Record in Web of Science
J,"Ji, XY; Feng, S; Han, QD; Yin, HF; Yu, SW",,,,"Ji, Xianyou; Feng, Shuo; Han, Qidong; Yin, Huangfei; Yu, Shaowei",,,Improvement and Fusion of A* Algorithm and Dynamic Window Approach Considering Complex Environmental Information,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193-567X,2191-4281,,,,AUG,2021,46,8,,,,,7445,7459,,10.1007/s13369-021-05445-6,http://dx.doi.org/10.1007/s13369-021-05445-6,,FEB 2021,,,,,,,,,,,WOS:000621744500002,View Full Record in Web of Science
C,"Alamgir, MS; Kelley, B",,"Paul, R",,"Alamgir, Mohammad Shah; Kelley, Brian",,,Fixed Wing UAV-based Non-Terrestrial Networks for 5G millimeter wave Connected Vehicles,"2023 IEEE 13TH ANNUAL COMPUTING AND COMMUNICATION WORKSHOP AND CONFERENCE, CCWC",,,,,IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),"MAR 08-11, 2023",ELECTR NETWORK,"IEEE,SMART,IEEE Reg 1,IEEE USA,Inst Engn & Management,Univ Engn & Management",,,,,,,,,,"Alamgir, Mohammad Shah/0000-0002-6414-325X",,,,,,,,,,,,,,,979-8-3503-3286-5,,,,2023,,,,,,,1167,1173,,10.1109/CCWC57344.2023.10099281,http://dx.doi.org/10.1109/CCWC57344.2023.10099281,,,,,,,,,,,,,WOS:000995182600183,View Full Record in Web of Science
C,"Wang, XCG; Liu, W; Gu, LZ; Sun, CJ; Gu, CKE; de Silva, CW",,,IEEE; IEEE,"Wang, XCG; Liu, W; Gu, LZ; Sun, CJ; Gu, CKE; de Silva, CW",,,Development of an intelligent control system for wood drying processes,"2001 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS PROCEEDINGS, VOLS I AND II",IEEE ASME International Conference on Advanced Intelligent Mechatronics,,,,IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM 01),"JUL 08-12, 2001","COMO, ITALY","IEEE Ind Electr Soc,Amer Soc Mech Engineers, Dynam Syst & Control Div,IEEE Robot & Automat Soc,IEE Japan,ISCIE,IFAC,JSME,JSPE,Robot Soc Japan,SICE",,,,,,,,,,,,,,,,,,,,,,,2159-6255,,0-7803-6736-7,,,,2001,,,,,,,371,376,,,,,,,,,,,,,,,,WOS:000171467700067,View Full Record in Web of Science
J,"Bi, XY; He, ZC; Luo, ZW; Huang, WS; Diao, XX; Ye, J",,,,"Bi, Xinyuan; He, Zhicheng; Luo, Zhewen; Huang, Wensi; Diao, Xingxing; Ye, Jian",,,Digital colloid-enhanced Raman spectroscopy for the pharmacokinetic detection of bioorthogonal drugs,CHEMICAL SCIENCE,,,,,,,,,,,,,,,,,,"Bi, Xinyuan/0009-0000-4003-7738",,,,,,,,,,,,,2041-6520,2041-6539,,,,AUG 28,2024,15,34,,,,,13998,14008,,10.1039/d4sc02553a,http://dx.doi.org/10.1039/d4sc02553a,,AUG 2024,,,,,,39144465,,,,,WOS:001288809000001,View Full Record in Web of Science
J,"Dominey, PE",,,,"Dominey, Peter E.",,,Recurrent temporal networks and language acquisition - from corticostriatal neurophysiology to reservoir computing,FRONTIERS IN PSYCHOLOGY,,,,,,,,,,,,,,,,,"Dominey, Peter Ford/H-3832-2012","Dominey, Peter Ford/0000-0002-9318-179X",,,,,,,,,,,,,1664-1078,,,,,AUG 5,2013,4,,,,,,,,500,10.3389/fpsyg.2013.00500,http://dx.doi.org/10.3389/fpsyg.2013.00500,,,,,,,,23935589,,,,,WOS:000331177000001,View Full Record in Web of Science
C,"Toupet, O; Del Sesto, T; Ono, M; Myint, S; vander Hook, J; McHenry, M",,,IEEE,"Toupet, Olivier; Del Sesto, Tyler; Ono, Masahiro; Myint, Steven; vander Hook, Joshua; McHenry, Michael",,,A ROS-based Simulator for Testing the Enhanced Autonomous Navigation of the Mars 2020 Rover,2020 IEEE AEROSPACE CONFERENCE (AEROCONF 2020),IEEE Aerospace Conference Proceedings,,,,IEEE Aerospace Conference,"MAR 06-13, 2020","Big Sky, MT","IEEE,AIAA,PHM Soc,IEEE AESS,Cornell Tech Serv,Adv Inst Ind Technol,Motiv,IFT",,,,,,,,,,,,,,,,,,,,,,,1095-323X,,978-1-7281-2734-7,,,,2020,,,,,,,,,,10.1109/aero47225.2020.9172345,http://dx.doi.org/10.1109/aero47225.2020.9172345,,,,,,,,,,,,,WOS:000681699101026,View Full Record in Web of Science
C,"Colledani, M; Yemane, A; Lugaresi, G; Frigerio, N; Borzi, G; Bassi, A; Callegaro, D",,,,"Colledani, M.; Yemane, A.; Lugaresi, G.; Frigerio, N.; Borzi, G.; Bassi, A.; Callegaro, D.",,,A Decision Support Methodology for the Design of Reconfigurable Assembly Systems,IFAC PAPERSONLINE,,,,,16th IFAC Symposium on Information Control Problems in Manufacturing (INCOM),"JUN 11-13, 2018","Bergamo, ITALY","Int Federat Automat Control, Coordinating Comm 5 on Mfg & Logist Syst,Int Federat Automat Control, Tech Comm 5 1 Mfg Plant Control,Int Federat Automat Control, Tech Comm 5 2 Mfg Modelling Management & Control,Int Federat Automat Control, Tech Comm 5 3 Enterprise Integrat & Networking,Int Federat Automat Control, Tech Comm 5 4 Large Scale Complex Syst,Int Federat Automat Control, Tech Comm 1 3 Discrete Event & Hybrid Syst,Int Federat Automat Control, Tech Comm 4 2 Mechatron Syst,Int Federat Automat Control, Tech Comm 4 3 Robot,Int Federat Automat Control, Tech Comm 9 2 Social Impact Automat,IEEE, Italy Sect,IEEE, Italy Sect Instrumentat & Measurement Chapter,IEEE, Italy Sect Reliabil Chapter,IEEE, Italy Sect Technol Management Chapter,IEEE, Italy Sect Control Syst Chapter,Int Federat Informat Proc,Int Federat Operat Res Soc,Italian Assoc Ind Syst Engn Professors,GDR MACS Natl Council Sci Res, Res Grp Modelling Anal & Control Dynam Syst,Assoc Italiana Informatica Calcolo Automatico",,,,,,,,,"Lugaresi, Giovanni/GZN-2280-2022; FRIGERIO, NICLA/ABB-7771-2022","Lugaresi, Giovanni/0000-0001-9625-6622; FRIGERIO, NICLA/0000-0001-8146-9772",,,,,,,,,,,,,2405-8963,,,,,,2018,51,11,,,,,108,115,,10.1016/j.ifacol.2018.08.243,http://dx.doi.org/10.1016/j.ifacol.2018.08.243,,,,,,,,,,,,,WOS:000445651000020,View Full Record in Web of Science
