Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Ben Amor, H; Kroemer, O; Hillenbrand, U; Neumann, G; Peters, J",,,IEEE; Robotics Society of Japan,"Ben Amor, Heni; Kroemer, Oliver; Hillenbrand, Ulrich; Neumann, Gerhard; Peters, Jan",,,Generalization of Human Grasping for Multi-Fingered Robot Hands,2012 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,25th IEEE\RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 07-12, 2012","Algarve, PORTUGAL","IEEE Robot & Automat Soc (RAS),IEEE Ind Elect Soc (IES),Robot Soc Japan (RSJ),Soc Instrument & Control Engineers (SICE),New technol Fdn (NTF),Inst Control, Robot & Syst,IEEE,Adept MobileRobots,Willow Garage,Aldebaran Robot,Natl Instruments,Reflexxes GmbH,Schunk Intec S L U",,,,,,,,,"Peters, Jan/D-5068-2009",,,,,,,,,,,,,,2153-0858,,978-1-4673-1736-8,,,,2012,,,,,,,2043,2050,,,,,,,,,,,,,,,,WOS:000317042702092,View Full Record in Web of Science
J,"Da Lio, M; Mazzalai, A; Gurney, K; Saroldi, A",,,,"Da Lio, Mauro; Mazzalai, Alessandro; Gurney, Kevin; Saroldi, Andrea",,,Biologically Guided Driver Modeling: the Stop Behavior of Human Car Drivers,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,,,,,,,,,,,,,,,,,,"Da Lio, Mauro/0000-0002-6619-9484",,,,,,,,,,,,,1524-9050,1558-0016,,,,AUG,2018,19,8,,,,,2454,2469,,10.1109/TITS.2017.2751526,http://dx.doi.org/10.1109/TITS.2017.2751526,,,,,,,,,,,,,WOS:000440852900007,View Full Record in Web of Science
C,"Jones, B; Soltoggio, A; Sendhoff, B; Yao, X",,"Krasnogor, N",,"Jones, Ben; Soltoggio, Andrea; Sendhoff, Bernhard; Yao, Xin",,,Evolution of Neural Symmetry and its Coupled Alignment to Body Plan Morphology,GECCO-2011: PROCEEDINGS OF THE 13TH ANNUAL GENETIC AND EVOLUTIONARY COMPUTATION CONFERENCE,,,,,13th Annual Genetic and Evolutionary Computation Conference (GECCO),"JUL 12-16, 2011","Dublin, IRELAND","Assoc Comp Machinery, Special Interest Grp Genet & Evolutionary Computat (ACM SIGEVO)",,,,,,,,,"Sendhoff, Bernhard/AAW-6486-2020; Jones, Ben/GXG-7037-2022; YAO, XIN/W-2158-2018; Soltoggio, Andrea/B-8690-2018","Yao, Xin/0000-0001-8837-4442; Sendhoff, Bernhard/0000-0002-1233-9584; Soltoggio, Andrea/0000-0002-9750-8358",,,,,,,,,,,,,,,978-1-4503-0557-0,,,,2011,,,,,,,235,242,,,,,,,,,,,,,,,,WOS:000322137100030,View Full Record in Web of Science
C,"Peters, J; Kober, J; Nguyen-Tuong, D",,"Girgin, S; Loth, M; Munos, R; Preux, P; Ryabko, D",,"Peters, Jan; Kober, Jens; Nguyen-Tuong, Duy",,,Policy Learning - A Unified Perspective with Applications in Robotics,RECENT ADVANCES IN REINFORCEMENT LEARNING,Lecture Notes in Artificial Intelligence,,,,8th European Workshop on Reinforcement Learning,"JUN 30-JUL 03, 2008","Villeneuve d Ascq, FRANCE",,,,,,,,,,"Kober, Jens/I-9119-2017; Peters, Jan/D-5068-2009","Kober, Jens/0000-0001-7257-5434; Peters, Jan/0000-0002-5266-8091",,,,,,,,,,,,,0302-9743,1611-3349,978-3-540-89721-7,,,,2008,5323,,,,,,220,228,,,,,,,,,,,,,,,,WOS:000262985600017,View Full Record in Web of Science
C,"Denisa, M; Ude, A; Gams, A",,"Borangiu, T",,"Denisa, Miha; Ude, Ales; Gams, Andrej",,,Adaptation of Motor Primitives to the Environment Through Learning and Statistical Generalization,ADVANCES IN ROBOT DESIGN AND INTELLIGENT CONTROL,Advances in Intelligent Systems and Computing,,,,24th International Conference on Robotics in Alpe-Adria-Danube Region (RAAD),"MAY 27-29, 2015","Bucharest, ROMANIA",,,,,,,,,,"Ude, Aleš/ABB-7839-2020; Deniša, Miha/AAE-5331-2019","Denisa, Miha/0000-0002-9478-4656; Ude, Ales/0000-0003-3677-3972; Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,2194-5357,2194-5365,978-3-319-21290-6; 978-3-319-21289-0,,,,2016,371,,,,,,449,457,,10.1007/978-3-319-21290-6_45,http://dx.doi.org/10.1007/978-3-319-21290-6_45,,,,,,,,,,,,,WOS:000381804400045,View Full Record in Web of Science
C,"Higuchi, K; Kanazawa, H; Suzuki, Y; Fujii, K; Kuniyoshi, Y",,,IEEE,"Higuchi, Kaoruko; Kanazawa, Hoshinori; Suzuki, Yuma; Fujii, Keiko; Kuniyoshi, Yasuo",,,Musculoskeletal Bias on Infant Sensorimotor Development Driven by Predictive Learning,2019 JOINT IEEE 9TH INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING AND EPIGENETIC ROBOTICS (ICDL-EPIROB),Joint IEEE International Conference on Development and Learning and Epigenetic Robotics ICDL-EpiRob,,,,9th Joint IEEE International Conference on Development and Learning and Epigenetic Robotics (ICDL-EpiRob),"AUG 19-22, 2019","Oslo, NORWAY","IEEE,Res Council Norway,Halodi Robot,IEEE Computat Intelligence Soc,Univ Oslo",,,,,,,,,"Kanazawa, Hoshinori/ISS-5848-2023","Kanazawa, Hoshinori/0000-0001-6162-929X",,,,,,,,,,,,,2161-9484,,978-1-5386-8128-2,,,,2019,,,,,,,177,182,,10.1109/devlrn.2019.8850722,http://dx.doi.org/10.1109/devlrn.2019.8850722,,,,,,,,,,,,,WOS:000564518200026,View Full Record in Web of Science
C,"Kroemer, O; Daniel, C; Neumann, G; van Hoof, H; Peters, J",,,IEEE,"Kroemer, Oliver; Daniel, Christian; Neumann, Gerhard; van Hoof, Herke; Peters, Jan",,,Towards Learning Hierarchical Skills for Multi-Phase Manipulation Tasks,2015 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 26-30, 2015","Seattle, WA",IEEE,,,,,,,,,"Peters, Jan/D-5068-2009; van Hoof, Herke/N-7775-2017","van Hoof, Herke/0000-0002-1583-3692; Neumann, Gerhard/0000-0002-5483-4225",,,,,,,,,,,,,1050-4729,,978-1-4799-6923-4,,,,2015,,,,,,,1503,1510,,,,,,,,,,,,,,,,WOS:000370974901074,View Full Record in Web of Science
C,"Susko, T; Krebs, HI",,,IEEE,"Susko, Tyler; Krebs, Hermano Igo",,,MIT-Skywalker: A Novel Environment for Neural Gait Rehabilitation,2014 5th IEEE RAS & EMBS International Conference on Biomedical Robotics and Biomechatronics (BioRob),Proceedings of the IEEE RAS-EMBS International Conference on Biomedical Robotics and Biomechatronics,,,,5th IEEE RAS/EMBS International Conference on Biomedical Robotics and Biomechatronics (BioRob),"AUG 12-15, 2014","Sao Paulo, BRAZIL","IEEE RAS EMBS,Univ Sao Paulo,FAFQ,State Sao Paulo,FAPESP,CAPES,CNPq",,,,,,,,,,"Susko, Tyler/0000-0002-5279-4565",,,,,,,,,,,,,2155-1782,,978-1-4799-3126-2,,,,2014,,,,,,,677,682,,,,,,,,,,,,,,,,WOS:000392740800115,View Full Record in Web of Science
J,"Mengers, N; Rouse, N; Daltorio, KA",,,,"Mengers, Nathaniel; Rouse, Natasha; Daltorio, Kathryn A.",,,Stable heteroclinic channels for controlling a simulated aquatic serpentine robot in narrow crevices,FRONTIERS IN ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673-5857,,,,FEB 24,2025,6,,,,,,,,1507644,10.3389/felec.2025.1507644,http://dx.doi.org/10.3389/felec.2025.1507644,,,,,,,,,,,,,WOS:001440103600001,View Full Record in Web of Science
C,"Berenz, V; Bjelic, A; Herath, L; Mainprice, J",,,IEEE,"Berenz, Vincent; Bjelic, Ahmed; Herath, Lahiru; Mainprice, Jim",,,Learning Sensory-Motor Associations from Demonstration,2020 29TH IEEE INTERNATIONAL CONFERENCE ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN),IEEE RO-MAN,,,,29th IEEE International Conference on Robot and Human Interactive Communication (IEEE RO-MAN),"AUG 31-SEP 04, 2020",ELECTR NETWORK,"IEEE,IEEE Robot & Automat Soc,Robot Soc Japan,Korean Robot Soc,Furhat Robot,EurAi,Assoc Italiana Lingusitica Computazionale,Assoc Italiana Scienze Voce,Springer,Robotics",,,,,,,,,,,,,,,,,,,,,,,1944-9445,,978-1-7281-6075-7,,,,2020,,,,,,,1081,1087,,,,,,,,,,,,,,,,WOS:000598571700157,View Full Record in Web of Science
J,"Peters, J; Schaal, S",,,,"Peters, Jan; Schaal, Stefan",,,Reinforcement learning of motor skills with policy gradients,NEURAL NETWORKS,,,,,,,,,,,,,,,,,"Peters, Jan/D-5068-2009","Peters, Jan/0000-0002-5266-8091",,,,,,,,,,,,,0893-6080,1879-2782,,,,MAY,2008,21,4,,,,,682,697,,10.1016/j.neunet.2008.02.003,http://dx.doi.org/10.1016/j.neunet.2008.02.003,,,,,,,,18482830,,,,,WOS:000257639800012,View Full Record in Web of Science
J,"Sándor, B; Nowak, M; Koglin, T; Martin, L; Gros, C",,,,"Sandor, Bulcsu; Nowak, Michael; Koglin, Tim; Martin, Laura; Gros, Claudius",,,Kick Control: Using the Attracting States Arising Within the Sensorimotor Loop of Self-Organized Robots as Motor Primitives,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Sándor, Bulcsú/S-4813-2019","Sandor, Bulcsu/0000-0003-4887-7859",,,,,,,,,,,,,1662-5218,,,,,JUL 11,2018,12,,,,,,,,40,10.3389/fnbot.2018.00040,http://dx.doi.org/10.3389/fnbot.2018.00040,,,,,,,,30050427,,,,,WOS:000438296100002,View Full Record in Web of Science
J,"Garate, VR; Parri, A; Yan, TF; Munih, M; Lova, RM; Vitiello, N; Ronsse, R",,,,"Garate, Virginia Ruiz; Parri, Andrea; Yan, Tingfang; Munih, Marko; Lova, Raffaele Molino; Vitiello, Nicola; Ronsse, Renaud",,,Experimental Validation of Motor Primitive-Based Control for Leg Exoskeletons during Continuous Multi-Locomotion Tasks,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Ruiz Garate, Virginia/HPD-3207-2023; Vitiello, Nicola/B-8960-2009","Munih, Marko/0000-0001-5289-4059; Ruiz Garate, Virginia/0000-0003-4445-5253; PARRI, Andrea/0000-0001-8121-7655",,,,,,,,,,,,,1662-5218,,,,,MAR 17,2017,11,,,,,,1,17,15,10.3389/fnbot.2017.00015,http://dx.doi.org/10.3389/fnbot.2017.00015,,,,,,,,28367121,,,,,WOS:000396648600001,View Full Record in Web of Science
C,"Xie, PM; Huang, S; Lv, C; Xie, LH",,,IEEE,"Xie, Peimin; Huang, Shuangyuan; Lv, Chen; Xie, Longhan",,,Imitation Learning Control Strategy Based on Probabilistic Motor primitive for Upper Limb Rehabilitation Training,"2024 IEEE INTERNATIONAL CONFERENCE ON CYBERNETICS AND INTELLIGENT SYSTEMS, CIS AND IEEE INTERNATIONAL CONFERENCE ON ROBOTICS, AUTOMATION AND MECHATRONICS, RAM, CIS-RAM 2024",IEEE Conference on Cybernetics and Intelligent Systems,,,,"11th IEEE International Conference on Cybernetics and Intelligent Systems (CIS) / 11th IEEE International Conference on Robotics, Automation and Mechatronics (RAM)","AUG 08-11, 2024","Hangzhou, PEOPLES R CHINA","IEEE,IEEE Singapore Sect,IEEE Robot & Automat Soc, Singapore Chapter,IEEE Syst, Man, & Cybernet Soc Singapore Chapter,IEEE Robot & Automat Soc, Nanjing Chapter,Zhejiang Univ,Hangzhou Dianzi Univ,Nanhu Brain Comp Interface Inst,State Key Lab Brain Machine Intelligence,Agile X,AITEN,Deep Robot,Energy Land Universe,Nokov Mot Capture,Tengzhao Technol",,,,,,,,,,,,,,,,,,,,,,,,,979-8-3503-6420-0; 979-8-3503-6419-4,,,,2024,,,,,,,1,6,,10.1109/CIS-RAM61939.2024.10673394,http://dx.doi.org/10.1109/CIS-RAM61939.2024.10673394,,,,,,,,,,,,,WOS:001324541400001,View Full Record in Web of Science
J,"Hesse, F; Wörgötter, F",,,,"Hesse, Frank; Woergoetter, Florentin",,,A GOAL-ORIENTATION FRAMEWORK FOR SELF-ORGANIZING CONTROL,ADVANCES IN COMPLEX SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0219-5259,,,,,MAY,2013,16,2-3,,,,,,,1350002,10.1142/S0219525913500021,http://dx.doi.org/10.1142/S0219525913500021,,,,,,,,,,,,,WOS:000321830800008,View Full Record in Web of Science
J,"Waegeman, T; Hermans, M; Schrauwen, B",,,,"Waegeman, Tim; Hermans, Michiel; Schrauwen, Benjamin",,,MACOP modular architecture with control primitives,FRONTIERS IN COMPUTATIONAL NEUROSCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662-5188,,,,JUL 23,2013,7,,,,,,,,99,10.3389/fncom.2013.00099,http://dx.doi.org/10.3389/fncom.2013.00099,,,,,,,,23888140,,,,,WOS:000322508900001,View Full Record in Web of Science
C,"Mataric, MJ",,"Dautenhahn, K; Nehaniv, CL",,"Mataric, MJ",,,Sensory-motor primitives as a basis for imitation: Linking perception to action and biology to robotics,IMITATION IN ANIMALS AND ARTIFACTS,FROM ANIMALS TO ANIMATS SERIES,,,,Symposium on Imitation in Animals and Artifacts,"APR 07-09, 1999","EDINBURGH, SCOTLAND",Soc Study Artificial Intelligence & Simulat Behav,,,,,,,,,,,,,,,,,,,,,,,1089-4365,,0-262-04203-7,,,,2002,,,,,,,391,422,,,,,,,,,,,,,,,,WOS:000177476200015,View Full Record in Web of Science
J,"Sung, Y; Cho, S; Um, K; Jeong, YS; Fong, SM; Cho, K",,,,"Sung, Yunsick; Cho, Seoungjae; Um, Kyhyun; Jeong, Young-Sik; Fong, Simon; Cho, Kyungeun",,,Human-Robot Interaction Learning Using Demonstration-Based Learning and Q-Learning in a Pervasive Sensing Environment,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,,,,,,,,,,,,,,,,,"Park, Jong Hyuk/AHD-6698-2022; Fong, Simon/C-9388-2009","Jeong, Young-Sik/0000-0002-7421-1105; Fong, Simon/0000-0002-1848-7246; Sung, Yunsick/0000-0003-3732-5346",,,,,,,,,,,,,1550-1477,,,,,,2013,,,,,,,,,782043,10.1155/2013/782043,http://dx.doi.org/10.1155/2013/782043,,,,,,,,,,,,,WOS:000328062100001,View Full Record in Web of Science
J,"Arena, E; Arena, P; Strauss, R; Patané, L",,,,"Arena, Eleonora; Arena, Paolo; Strauss, Roland; Patane, Luca",,,Motor-Skill Learning in an Insect Inspired Neuro-Computational Control System,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Patanè, Luca/AAK-5366-2020","Patane, Luca/0000-0002-5488-9365",,,,,,,,,,,,,1662-5218,,,,,MAR 8,2017,11,,,,,,,,12,10.3389/fnbot.2017.00012,http://dx.doi.org/10.3389/fnbot.2017.00012,,,,,,,,28337138,,,,,WOS:000395686800001,View Full Record in Web of Science
C,"Drumwright, E; Jenkins, OC; Mataric, MJ",,,IEEE,"Drumwright, E; Jenkins, OC; Mataric, MJ",,,Exemplar-based primitives for humanoid movement classification and control,"2004 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1- 5, PROCEEDINGS",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"APR 26-MAY 01, 2004","New Orleans, LA","IEEE Robot & Automat Soc,IEEE",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,0-7803-8232-3,,,,2004,,,,,,,140,145,,10.1109/ROBOT.2004.1307142,http://dx.doi.org/10.1109/ROBOT.2004.1307142,,,,,,,,,,,,,WOS:000221794800023,View Full Record in Web of Science
J,"Yamashita, Y; Tani, J",,,,"Yamashita, Yuichi; Tani, Jun",,,Emergence of Functional Hierarchy in a Multiple Timescale Neural Network Model: A Humanoid Robot Experiment,PLOS COMPUTATIONAL BIOLOGY,,,,,,,,,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,,1553-7358,,,,NOV,2008,4,11,,,,,,,e1000220,10.1371/journal.pcbi.1000220,http://dx.doi.org/10.1371/journal.pcbi.1000220,,,,,,,,18989398,,,,,WOS:000261480800012,View Full Record in Web of Science
C,"Gams, A; Nemec, B; Zlajpah, L; Wächter, M; Ijspeert, A; Asfour, T; Ude, A",,"Amato, N",,"Gams, Andrej; Nemec, Bojan; Zlajpah, Leon; Waechter, Mirko; Ijspeert, Auke; Asfour, Tamim; Ude, Ales",,,Modulation of Motor Primitives using Force Feedback: Interaction with the Environment and Bimanual Tasks,2013 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"NOV 03-08, 2013","Tokyo, JAPAN","IEEE,IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,New Technol Fdn,Soc Instrument & Control Engineers,Kawada Robot,Reflexxes GmbH,Telecommunicat Advancement Fdn,Tateisi Sci & Technol Fdn",,,,,,,,,"Ude, Aleš/ABB-7839-2020","Ijspeert, Auke Jan/0000-0003-1417-9980; Gams, Andrej/0000-0002-9803-3593; Asfour, Tamim/0000-0003-4879-7680; Ude, Ales/0000-0003-3677-3972",,,,,,,,,,,,,2153-0858,,978-1-4673-6358-7,,,,2013,,,,,,,5629,5635,,,,,,,,,,,,,,,,WOS:000331367405103,View Full Record in Web of Science
C,"Iimura, T; Inoue, K; Pham, HTT; Hirai, H; Miyazaki, F",,,IEEE,"Iimura, Taiki; Inoue, Keita; Pham, Hang T. T.; Hirai, Hiroaki; Miyazaki, Fumio",,,A Preliminary Experiment for Transferring Human Motion to a Musculoskeletal Robot-Decomposition of Human Running based on Muscular Coordination,2011 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS,IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"SEP 25-30, 2011","San Francisco, CA","IEEE,Robot Soc Japan (RSJ),BOSCH,HONDA,KUKA,SRI Int,ABB,Willow Garage,ALDEBARAN,Google,INTUITIVE Surg,SCHUNK,IEEE Ind Elect Soc (IES),Soc Instrument & Control Engineers (SICE),New Technol Fdn (NTF),IEEE Robot & Automat Soc (RAS),Inst Control, Robto & Syst (ICROS)",,,,,,,,,"PHAM, HANG/KCY-9776-2024",,,,,,,,,,,,,,2153-0858,,978-1-61284-455-8,,,,2011,,,,,,,4496,4501,,,,,,,,,,,,,,,,WOS:000297477504127,View Full Record in Web of Science
J,"Kwon, J; Park, IW; Yang, W",,,,"Kwon, Jaesung; Park, Ill Woo; Yang, Woosung",,,Task-Oriented Parameter Tuning Based on Priority Condition for Biologically Inspired Robot Application,MATHEMATICAL PROBLEMS IN ENGINEERING,,,,,,,,,,,,,,,,,,"Yang, Woosung/0000-0002-0983-3012",,,,,,,,,,,,,1024-123X,1563-5147,,,,,2015,2015,,,,,,,,506491,10.1155/2015/506491,http://dx.doi.org/10.1155/2015/506491,,,,,,,,,,,,,WOS:000359232800001,View Full Record in Web of Science
J,"Tieck, JCV; Secker, K; Kaiser, J; Roennau, A; Dillmann, R",,,,"Tieck, J. Camilo Vasquez; Secker, Katharina; Kaiser, Jacques; Roennau, Arne; Dillmann, Ruediger",,,Soft-Grasping With an Anthropomorphic Robotic Hand Using Spiking Neurons,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,,"Vasquez Tieck, J. Camilo/0000-0003-3449-1373; Roennau, Arne/0000-0002-6090-607X",,,,,,,,,,,,,2377-3766,,,,,APR,2021,6,2,,,,,2894,2901,,10.1109/LRA.2020.3034067,http://dx.doi.org/10.1109/LRA.2020.3034067,,,,,,,,,,,,,WOS:000633637000034,View Full Record in Web of Science
J,"Baranes, A; Oudeyer, PY",,,,"Baranes, Adrien; Oudeyer, Pierre-Yves",,,Active learning of inverse models with intrinsically motivated goal exploration in robots,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0921-8890,1872-793X,,,,JAN,2013,61,1,,,,,49,73,,10.1016/j.robot.2012.05.008,http://dx.doi.org/10.1016/j.robot.2012.05.008,,,,,,,,,,,,,WOS:000312914100005,View Full Record in Web of Science
C,"Verma, A; Mettler, B",,,,"Verma, Abhishek; Mettler, Berenice",,,Analysis of Human Interaction Patterns Emerging while Learning Agile Navigation of Unknown Environments,IFAC PAPERSONLINE,,,,,2nd International-Federation-of-Automatic-Control (IFAC) Conference on Cyber-Physical and Human-Systems (CPHS),"DEC 13-15, 2018","Miami, FL","Int Federat Automat Control,Int Federat Automat Control Tech Comm 9 2 Social Impact Automat,Int Federat Automat Control Tech Comm 1 3 Discrete Event & Hybrid Syst,Int Federat Automat Control Tech Comm 1 4 Stochast Syst,Int Federat Automat Control Tech Comm 1 5 Networked Syst,Int Federat Automat Control Tech Comm 3 1 Comp Control,Int Federat Automat Control Tech Comm 4 3 Robot,Int Federat Automat Control Tech Comm 4 5 Human Machine Syst,Int Federat Automat Control Tech Comm 7 3 Aerosp,Int Federat Automat Control Tech Comm 7 4 Transportat Syst,Int Federat Automat Control Tech Comm 8 2 Biol & Med Syst,Int Federat Automat Control Tech Comm 9 4 Control Educ,Int Federat Automat Control Tech Comm 9 5 Technol Culture & Int Stabil,IEEE Control Syst Soc",,,,,,,,,,,,,,,,,,,,,,,2405-8963,,,,,,2019,51,34,,,SI,,75,82,,10.1016/j.ifacol.2019.01.031,http://dx.doi.org/10.1016/j.ifacol.2019.01.031,,,,,,,,,,,,,WOS:000458143400013,View Full Record in Web of Science
C,"Amit, R; Mataric, MJ",,,IEEE; IEEE; IEEE,"Amit, R; Mataric, MJ",,,Parametric primitives for motor representation and control,"2002 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS I-IV, PROCEEDINGS",,,,,19th IEEE International Conference on Robotics and Automation (ICRA),"MAY 11-15, 2002","WASHINGTON, DC",IEEE Robot & Automat Soc,,,,,,,,,,,,,,,,,,,,,,,,,0-7803-7272-7,,,,2002,,,,,,,863,868,,,,,,,,,,,,,,,,WOS:000178573200136,View Full Record in Web of Science
J,"Gouko, M; Ito, K",,,,"Gouko, Manabu; Ito, Koji",,,AN ACTION GENERATION MODEL BY USING TIME SERIES PREDICTION AND ITS APPLICATION TO ROBOT NAVIGATION,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0129-0657,,,,,APR,2009,19,2,,,,,105,113,,10.1142/S0129065709001872,http://dx.doi.org/10.1142/S0129065709001872,,,,,,,,19496206,,,,,WOS:000266614300003,View Full Record in Web of Science
J,"Dürr, V; Krause, AF; Schmitz, J; Cruse, H",,,,"Dürr, V; Krause, AF; Schmitz, J; Cruse, H",,,Neuroethological concepts and their transfer to walking machines,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,4th International Conference on Climbing and Walking Robots (CLAWAR 2001),"SEP 24-26, 2001","KARLSRUHE, GERMANY","KTF,DFG,FZI,RISO,SAS,Univ Salford,Univ Kaiserslautern,Univ Portsmouth,CSS,Forward Ind,Odense Lindo,Robosoft,IRP",,,,,,,,,"Dürr, Volker/Y-5036-2019","Durr, Volker/0000-0001-9239-4964",,,,,,,,,,,,,0278-3649,1741-3176,,,,MAR-APR,2003,22,3-4,,,,,151,167,,10.1177/0278364903022003002,http://dx.doi.org/10.1177/0278364903022003002,,,,,,,,,,,,,WOS:000183368700002,View Full Record in Web of Science
C,"Krömer, O; Detry, R; Piater, J; Peters, J",,"Doncieux, S; Girard, B; Guillot, A; Hallam, J; Meyer, JA; Mouret, JB",,"Kroemer, Oliver; Detry, Renaud; Piater, Justus; Peters, Jan",,,Adapting Preshaped Grasping Movements Using Vision Descriptors,FROM ANIMALS TO ANIMATS 11,Lecture Notes in Artificial Intelligence,,,,11th International Conference on Simulation of Adaptive Behavior,"AUG 25-28, 2010","Univ Pierre & Marie Curie, Paris, FRANCE","Univ Pierre & Marie Curie,Inst Syst Intelligent & Robot,CNRS,Univ So Denmark,ISAB,Museum Natl Hist Naturelle,Polytech,Lect Notes Artificial Intelligence,GDR Robot,CLOS LUCE,Robosoft,Cyberbotics,GOSTAI,ICEA,AAI Canada Inc,EUCOGII,THALES,Brain Vis Syst",Univ Pierre & Marie Curie,,,,,,,,"; Peters, Jan/D-5068-2009","Piater, Justus/0000-0002-1898-3362; Peters, Jan/0000-0002-5266-8091",,,,,,,,,,,,,2945-9133,1611-3349,978-3-642-15192-7,,,,2010,6226,,,,,,156,166,,,,,,,,,,,,,,,,WOS:000286843200015,View Full Record in Web of Science
C,"Ly, O; Lapeyre, M; Oudeyer, PY",,,IEEE,"Ly, Olivier; Lapeyre, Matthieu; Oudeyer, Pierre-Yves",,,"Bio-inspired vertebral column, compliance and semi-passive dynamics in a lightweight humanoid robot",2011 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS,IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"SEP 25-30, 2011","San Francisco, CA","IEEE,Robot Soc Japan (RSJ),BOSCH,HONDA,KUKA,SRI Int,ABB,Willow Garage,ALDEBARAN,Google,INTUITIVE Surg,SCHUNK,IEEE Ind Elect Soc (IES),Soc Instrument & Control Engineers (SICE),New Technol Fdn (NTF),IEEE Robot & Automat Soc (RAS),Inst Control, Robto & Syst (ICROS)",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-61284-455-8,,,,2011,,,,,,,1465,1472,,,,,,,,,,,,,,,,WOS:000297477501124,View Full Record in Web of Science
