Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Naughton, P; Nam, JS; Stratton, A; Hauser, K",,,IEEE,"Naughton, Patrick; Nam, James Seungbum; Stratton, Andrew; Hauser, Kris",,,Integrating Open-World Shared Control in Immersive Avatars,2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2024),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,17807,17813,,10.1109/ICRA57147.2024.10611618,http://dx.doi.org/10.1109/ICRA57147.2024.10611618,,,,,,,,,,,,,WOS:001369728006080,View Full Record in Web of Science
C,"Mayr, M; Hvarfner, C; Chatzilygeroudis, K; Nardi, L; Krueger, V",,,IEEE,"Mayr, Matthias; Hvarfner, Carl; Chatzilygeroudis, Konstantinos; Nardi, Luigi; Krueger, Volker",,,Learning Skill-based Industrial Robot Tasks with User Priors Density,2022 IEEE 18TH INTERNATIONAL CONFERENCE ON AUTOMATION SCIENCE AND ENGINEERING (CASE),IEEE International Conference on Automation Science and Engineering,,,,IEEE 18th International Conference on Automation Science and Engineering (IEEE CASE),"AUG 20-24, 2022","Mexico City, MEXICO",IEEE,,,,,,,,,"Chatzilygeroudis, Konstantinos/GVU-1982-2022","Kruger, Volker/0000-0002-8836-8816",,,,,,,,,,,,,2161-8070,,978-1-6654-9042-9,,,,2022,,,,,,,1485,1492,,10.1109/CASE49997.2022.9926713,http://dx.doi.org/10.1109/CASE49997.2022.9926713,,,,,,,,,,,,,WOS:000927622400167,View Full Record in Web of Science
C,"Herrero, EG; Ho, J; Khatib, O",,,IEEE,"Herrero, Elena Galbally; Ho, Jonathan; Khatib, Oussama",,,Understanding and Segmenting Human Demonstrations into Reusable Compliant Primitives,2021 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 27-OCT 01, 2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,,"Khatib, Oussama/0000-0003-0482-1415",,,,,,,,,,,,,2153-0858,,978-1-6654-1714-3,,,,2021,,,,,,,9437,9444,,10.1109/IROS51168.2021.9636523,http://dx.doi.org/10.1109/IROS51168.2021.9636523,,,,,,,,,,,,,WOS:000755125507053,View Full Record in Web of Science
C,"Sharma, M; Kroemer, O",,"Kober, J; Ramos, F; Tomlin, C",,"Sharma, Mohit; Kroemer, Oliver",,,Relational Learning for Skill Preconditions,"CONFERENCE ON ROBOT LEARNING, VOL 155",Proceedings of Machine Learning Research,,,,4th Conference on Robot Learning (CoRL),"NOV 16-18, 2020",ELECTR NETWORK,,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,155,,,,,,845,861,,,,,,,,,,,,,,,,WOS:001237128900058,View Full Record in Web of Science
J,"Shen, H; Wan, WK; Wang, H",,,,"Shen, Hao; Wan, Weikang; Wang, He",,,Learning Category-Level Generalizable Object Manipulation Policy Via Generative Adversarial Self-Imitation Learning From Demonstrations,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Wang, He/KMY-3683-2024","Wang, He/0000-0002-3365-4620; Wan, Weikang/0000-0001-8671-8432",,,,,,,,,,,,,2377-3766,,,,,OCT,2022,7,4,,,,,11166,11173,,10.1109/LRA.2022.3196122,http://dx.doi.org/10.1109/LRA.2022.3196122,,,,,,,,,,,,,WOS:000845062300017,View Full Record in Web of Science
C,"Guo, SX; Wang, P; Guo, J; Wei, W; Ji, YH; Wang, YL",,,IEEE,"Guo, Shuxiang; Wang, Peng; Guo, Jian; Wei, Wei; Ji, Yuehui; Wang, Yunliang",,,A Novel Master-slave Robotic Catheter System for Vascular Interventional Surgery,2013 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION (ICMA),,,,,10th IEEE International Conference on Mechatronics and Automation (ICMA),"AUG 04-07, 2013","Takamatsu, JAPAN","IEEE,IEEE Robot & Automat Soc,Kagawa Univ,Harbin Inst Technol, State Key Lab Robot & Syst,Robot Soc Japan,Japan Soc Mech Engineers,Japan Soc Precis Engn,Soc Instrument & Control Engineers,Beijing Inst Technol,Harbin Engn Univ,Univ Electro Commun,Univ Elect Sci & Technol China,Changchun Univ Sci & Technol,Tianjin Univ Technol",,,,,,,,,"zhao, weiwei/JUU-6585-2023","Guo, Shuxiang/0000-0002-0607-9798",,,,,,,,,,,,,,,978-1-4673-5560-5,,,,2013,,,,,,,951,956,,,,,,,,,,,,,,,,WOS:000335375900160,View Full Record in Web of Science
J,"Shu, X; Ni, FL; Fan, XY; Yang, S; Liu, CY; Tu, BX; Liu, YW; Liu, H",,,,"Shu, Xin; Ni, Fenglei; Fan, Xinyang; Yang, Shuai; Liu, Changyuan; Tu, Baoxu; Liu, Yiwei; Liu, Hong",,,A versatile humanoid robot platform for dexterous manipulation and human-robot collaboration,CAAI TRANSACTIONS ON INTELLIGENCE TECHNOLOGY,,,,,,,,,,,,,,,,,"Liu, Yiwei/JUF-2477-2023","Fan, Xinyang/0000-0002-4215-1590",,,,,,,,,,,,,2468-6557,2468-2322,,,,APR,2024,9,2,,,,,526,540,,10.1049/cit2.12214,http://dx.doi.org/10.1049/cit2.12214,,APR 2023,,,,,,,,,,,WOS:000963109500001,View Full Record in Web of Science
J,"Kong, LH; He, W; Chen, WS; Zhang, H; Wang, YN",,,,"Kong, Ling-Huan; He, Wei; Chen, Wen-Shi; Zhang, Hui; Wang, Yao-Nan",,,Dynamic Movement Primitives Based Robot Skills Learning,MACHINE INTELLIGENCE RESEARCH,,,,,,,,,,,,,,,,,"He, Wei/K-4900-2019; Kong, Linghuan/AAE-8497-2019","Kong, Linghuan/0000-0001-9866-4822",,,,,,,,,,,,,2731-538X,2731-5398,,,,JUN,2023,20,3,,,,,396,407,,10.1007/s11633-022-1346-z,http://dx.doi.org/10.1007/s11633-022-1346-z,,JAN 2023,,,,,,,,,,,WOS:000910769400003,View Full Record in Web of Science
C,"BUSS, M; HASHIMOTO, H",,"Rembold, U; Dillmann, R; Hertzberger, LO; Kanade, T",,"BUSS, M; HASHIMOTO, H",,,Hand manipulation skill learning for the intelligent cooperative manipulation system,INTELLIGENT AUTONOMOUS SYSTEMS - IAS-4,,,,,International Conference on Intelligent Autonomous Systems (IAS-4),"MAR 27-30, 1995","KARLSRUHE, GERMANY","German Res Fdn,State Baden Wurttemberg",,,,,,,,,,,,,,,,,,,,,,,,,90-5199-213-0,,,,1995,,,,,,,279,286,,10.1016/B978-044482250-5/50020-7,http://dx.doi.org/10.1016/B978-044482250-5/50020-7,,,,,,,,,,,,,WOS:A1995BD52P00035,View Full Record in Web of Science
J,"Zeng, C; Li, S; Chen, ZP; Yang, CG; Sun, FC; Zhang, JW",,,,"Zeng, Chao; Li, Shuang; Chen, Zhaopeng; Yang, Chenguang; Sun, Fuchun; Zhang, Jianwei",,,Multifingered Robot Hand Compliant Manipulation Based on Vision-Based Demonstration and Adaptive Force Control,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,,,,,,,,,,,,,,,,,"Yang, Chenguang/AAJ-2509-2020","Yang, Chenguang/0000-0001-5255-5559",,,,,,,,,,,,,2162-237X,2162-2388,,,,SEP,2023,34,9,,,,,5452,5463,,10.1109/TNNLS.2022.3184258,http://dx.doi.org/10.1109/TNNLS.2022.3184258,,JUN 2022,,,,,,35767493,,,,,WOS:000824759200001,View Full Record in Web of Science
J,"Rodriguez-Liñan, A; Lopez-Juarez, I; Maldonado-Ramirez, A; Zalapa-Elias, A; Torres-Treviño, L; Navarro-Gonzalez, JL; Chiñas-Sanchez, P",,,,"Rodriguez-Linan, Angel; Lopez-Juarez, Ismael; Maldonado-Ramirez, Alan; Zalapa-Elias, Antonio; Torres-Trevino, Luis; Luis Navarro-Gonzalez, Jose; Chinas-Sanchez, Pamela",,,An Approach to Acquire Path-Following Skills by Industrial Robots From Human Demonstration,IEEE ACCESS,,,,,,,,,,,,,,,,,"Rodriguez-Liñan, Angel/AAE-7880-2019; Lopez-Juarez, Ismael/E-7088-2011","Rodriguez-Linan, Angel/0000-0002-0204-4424; Lopez-Juarez, Ismael/0000-0001-6405-5519",,,,,,,,,,,,,2169-3536,,,,,,2021,9,,,,,,82351,82363,,10.1109/ACCESS.2021.3086701,http://dx.doi.org/10.1109/ACCESS.2021.3086701,,,,,,,,,,,,,WOS:000673102800001,View Full Record in Web of Science
C,"Ju, ZJ; Liu, HH",,,IEEE,"Ju, Zhaojie; Liu, Honghai",,,Human Hand Motion Recognition Using Empirical Copula,IEEE/RSJ 2010 INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2010),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 18-22, 2010","Taipei, TAIWAN",,,,,,,,,,"Ju, Zhaojie/AAA-5872-2019","Ju, Zhaojie/0000-0002-9524-7609",,,,,,,,,,,,,2153-0858,,978-1-4244-6675-7,,,,2010,,,,,,,4625,4630,,10.1109/IROS.2010.5649027,http://dx.doi.org/10.1109/IROS.2010.5649027,,,,,,,,,,,,,WOS:000287672003103,View Full Record in Web of Science
J,"Liu, YF; Napp, N",,,,"Liu, Yifang; Napp, Nils",,,Stability-Based Sequence Planning for Robotic Dry-Stacking of Natural Stones,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377-3766,,,,,SEP,2023,8,9,,,,,5894,5901,,10.1109/LRA.2023.3301275,http://dx.doi.org/10.1109/LRA.2023.3301275,,,,,,,,,,,,,WOS:001045412800022,View Full Record in Web of Science
J,"Zhao, YQ; Jing, XS; Qian, K; Gomes, DF; Luo, S",,,,"Zhao, Yongqiang; Jing, Xingshuo; Qian, Kun; Gomes, Daniel Fernandes; Luo, Shan",,,Skill generalization of tubular object manipulation with tactile sensing and Sim2Real learning,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Luo, Shan/JEP-7010-2023; Gomes, Daniel/AAS-9195-2021; Jing, Xingshuo/HHN-6982-2022","Luo, Shan/0000-0003-4760-0372; Jing, Xingshuo/0000-0002-1328-4706",,,,,,,,,,,,,0921-8890,1872-793X,,,,FEB,2023,160,,,,,,,,104321,10.1016/j.robot.2022.104321,http://dx.doi.org/10.1016/j.robot.2022.104321,,DEC 2022,,,,,,,,,,,WOS:000915406900001,View Full Record in Web of Science
J,"Heuss, L; Gonnermann, C; Reinhart, G",,,,"Heuss, Lisa; Gonnermann, Clemens; Reinhart, Gunther",,,An extendable framework for intelligent and easily configurable skills-based industrial robot applications,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,,,,,,,,,,,,,,,,,,"Gonnermann, Clemens/0000-0002-4155-1445",,,,,,,,,,,,,0268-3768,1433-3015,,,,JUN,2022,120,9-10,,,,,6269,6285,,10.1007/s00170-022-09071-w,http://dx.doi.org/10.1007/s00170-022-09071-w,,APR 2022,,,,,,,,,,,WOS:000779261200005,View Full Record in Web of Science
C,"Krieglstein, J; Held, G; Bálint, BA; Nägele, F; Kraus, W",,,IEEE,"Krieglstein, Jan; Held, Gesche; Balint, Balazs A.; Nagele, Frank; Kraus, Werner",,,Skill-based Robot Programming in Mixed Reality with Ad-hoc Validation Using a Force-enabled Digital Twin,2023 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2023),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 29-JUN 02, 2023","London, ENGLAND","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-2365-8,,,,2023,,,,,,,11612,11618,,10.1109/ICRA48891.2023.10161095,http://dx.doi.org/10.1109/ICRA48891.2023.10161095,,,,,,,,,,,,,WOS:001048371103102,View Full Record in Web of Science
C,"Agia, C; Migimatsu, T; Wu, JJ; Bohg, J",,,IEEE,"Agia, Christopher; Migimatsu, Toki; Wu, Jiajun; Bohg, Jeannette",,,STAP: Sequencing Task-Agnostic Policies,2023 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2023),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 29-JUN 02, 2023","London, ENGLAND","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Bohg, Jeannette/AAD-4010-2019; Wu, Jiajun/AFA-0504-2022; Agia, Christopher/KGL-4088-2024","Bohg, Jeannette/0000-0002-4921-7193",,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-2365-8,,,,2023,,,,,,,7951,7958,,10.1109/ICRA48891.2023.10160220,http://dx.doi.org/10.1109/ICRA48891.2023.10160220,,,,,,,,,,,,,WOS:001048371101041,View Full Record in Web of Science
C,"Porras, AP; Solis, CR; Andaluz, VH; Sanchez, JS; Naranjo, CA",,"DePaolis, LT; Bourdot, P",,"Porras, Alex P.; Solis, Carlos R.; Andaluz, Victor H.; Sanchez, Jorge S.; Naranjo, Cesar A.",,,Virtual Training System for an Industrial Pasteurization Process,"AUGMENTED REALITY, VIRTUAL REALITY, AND COMPUTER GRAPHICS (AVR 2019), PT II",Lecture Notes in Computer Science,,,,"6th International Conference on Augmented Reality, Virtual Reality and Computer Graphics (SALENTO AVR)","JUN 24-27, 2019","Univ Salento, Augmented & Virtual Real Lab, Santa Maria al Bagno, ITALY","Univ Salento,Banca Popolare Pugliese","Univ Salento, Augmented & Virtual Real Lab",,,,,,,,"Sanchez, Jorge/MBH-0916-2025","ANDALUZ, VICTOR H./0000-0002-8127-1595; Naranjo Hidalgo, Cesar Alfredo/0000-0001-6001-500X; Sanchez Mosquera, Jorge Saul/0000-0001-5978-7897",,,,,,,,,,,,,0302-9743,1611-3349,978-3-030-25999-0; 978-3-030-25998-3,,,,2019,11614,,,,,,430,441,,10.1007/978-3-030-25999-0_35,http://dx.doi.org/10.1007/978-3-030-25999-0_35,,,,,,,,,,,,,WOS:000612937500035,View Full Record in Web of Science
J,"Sugawara, K; Sakaino, S; Tsuji, T",,,,"Sugawara, Keito; Sakaino, Sho; Tsuji, Toshiaki",,,Unsupervised Human Motion Segmentation Based on Characteristic Force Signals of Contact Events,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Sakaino, Sho/B-6249-2013",,,,,,,,,,,,,,2377-3766,,,,,OCT,2023,8,10,,,,,6203,6210,,10.1109/LRA.2023.3303828,http://dx.doi.org/10.1109/LRA.2023.3303828,,,,,,,,,,,,,WOS:001127164900014,View Full Record in Web of Science
C,"Cao, C; Wan, WW; Pan, J; Harada, K",,"Okamura, A; Menciassi, A; Ude, A; Burschka, D; Lee, D; Arrichiello, F; Liu, H; Moon, H; Neira, J; Sycara, K; Yokoi, K; Martinet, P; Oh, P; Valdastri, P; Krovi, V",,"Cao, Chao; Wan, Weiwei; Pan, Jia; Harada, Kensuke",,,Analyzing the Utility of a Support Pin in Sequential Robotic Manipulation,2016 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 16-21, 2016","Royal Inst Technol, Ctr Autonomous Syst, Stockholm, SWEDEN","IEEE,IEEE Robot & Automat Soc,ABB,DJI,KUKA,Husqvarna,iRobot,Khalifa Univ,Kinova Univ,MOOG,PAL Robot,UBER,Amazon","Royal Inst Technol, Ctr Autonomous Syst",,,,,,,,"Wan, Weiwei/AAE-6887-2020; Wan, Weiwei/M-3333-2016; Harada, Kensuke/M-3376-2016","Wan, Weiwei/0000-0002-0058-2819; Harada, Kensuke/0000-0002-7576-756X",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-8026-3,,,,2016,,,,,,,5499,5504,,,,,,,,,,,,,,,,WOS:000389516204100,View Full Record in Web of Science
J,"van der Merwe, J; Casselman, F",,,,"van der Merwe, Johan; Casselman, Filip",,,Circumflex Coronary Artery Injury during Modern Mitral Valve Surgery-A Review of Current Concepts and Perspectives,MEDICINA-LITHUANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010-660X,1648-9144,,,,AUG,2023,59,8,,,,,,,1470,10.3390/medicina59081470,http://dx.doi.org/10.3390/medicina59081470,,,,,,,,37629762,,,,,WOS:001055302600001,View Full Record in Web of Science
J,"Zhao, ZH; Li, YY; Li, WL; Qi, ZH; Ruan, LC; Zhu, YX; Althoefer, K",,,,"Zhao, Zihang; Li, Yuyang; Li, Wanlin; Qi, Zhenghao; Ruan, Lecheng; Zhu, Yixin; Althoefer, Kaspar",,,Tac-Man: Tactile-Informed Prior-Free Manipulation of Articulated Objects,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Ruan, Lecheng/IYT-0095-2023; Althoefer, Kaspar/AAA-5984-2022; Li, Yuyang/KJM-0448-2024; Li, wanlin/KJM-5072-2024","Althoefer, Kaspar/0000-0002-1141-9996; Li, Yuyang/0000-0002-5794-7997; Qi, Zhenghao/0009-0004-2924-6714; Zhao, Zihang/0000-0003-3215-7152",,,,,,,,,,,,,1552-3098,1941-0468,,,,,2025,41,,,,,,538,557,,10.1109/TRO.2024.3508134,http://dx.doi.org/10.1109/TRO.2024.3508134,,,,,,,,,,,,,WOS:001383048500005,View Full Record in Web of Science
C,"Saida, K; Suzuki, S; Maeda, Y; Hidaka, K",,,IEEE,"Saida, Kazumasa; Suzuki, Satoshi; Maeda, Yorito; Hidaka, Kouiti",,,Skill analysis in human tele-operation using dynamic image,"IECON 2006 - 32ND ANNUAL CONFERENCE ON IEEE INDUSTRIAL ELECTRONICS, VOLS 1-11",IEEE Industrial Electronics Society,,,,32nd Annual Conference of the IEEE-Industrial-Electronics-Society,"NOV 07-10, 2006","Paris, FRANCE",IEEE Ind Elect Soc,,,,,,,,,"Hidaka, Koichi/J-7340-2015","Hidaka, Koichi/0000-0001-9018-7822",,,,,,,,,,,,,1553-572X,,978-1-4244-0135-2,,,,2006,,,,,,,4647,+,,,,,,,,,,,,,,,,WOS:000245905009027,View Full Record in Web of Science
C,"Nemec, B; Ude, A",,"Rodic, A; Pisla, D; Bleuler, H",,"Nemec, Bojan; Ude, Ales",,,Robot Skill Acquisition by Demonstration and Explorative Learning,NEW TRENDS IN MEDICAL AND SERVICE ROBOTS: CHALLENGES AND SOLUTIONS,Mechanisms and Machine Science,,,,2nd Workshop on New Trends in Medical and Service Robotics (MeSRoB),"JUL, 2013","Belgrade, SERBIA",Inst Mihailo Pupin,,,,,,,,,"Ude, Aleš/ABB-7839-2020","Ude, Ales/0000-0003-3677-3972",,,,,,,,,,,,,2211-0984,2211-0992,978-3-319-05431-5; 978-3-319-05430-8,,,,2014,20,,,,,,163,175,,10.1007/978-3-319-05431-5_11,http://dx.doi.org/10.1007/978-3-319-05431-5_11,,,,,,,,,,,,,WOS:000390825000011,View Full Record in Web of Science
J,"Pane, Y; Arbo, MH; Aertbeliën, E; Decré, W",,,,"Pane, Yudha; Arbo, Mathias Hauan; Aertbelien, Erwin; Decre, Wilm",,,A System Architecture for CAD-Based Robotic Assembly With Sensor-Based Skills,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,"; Aertbelien, Erwin/L-5547-2018","Pane, Yudha Prawira/0000-0003-0246-5605; Aertbelien, Erwin/0000-0002-4514-0934; Decre, Wilm/0000-0002-9724-8103",,,,,,,,,,,,,1545-5955,1558-3783,,,,JUL,2020,17,3,,,,,1237,1249,,10.1109/TASE.2020.2980628,http://dx.doi.org/10.1109/TASE.2020.2980628,,,,,,,,,,,,,WOS:000545379200013,View Full Record in Web of Science
C,"Scheering, C; Knoll, A",,"Schenker, PS; McKee, GT",,"Scheering, C; Knoll, A",,,A framework for implementing self-organising task-oriented multi-sensor networks,SENSOR FUSION AND DECENTRALIZED CONTROL IN ROBOTIC SYSTEMS,PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,Conference on Sensor Fusion amd Decentralized Control in Robotic Systems,"NOV 02-03, 1998","BOSTON, MA",SPIE Int Soc Opt Engn,,,,,,,,,"Knoll, Alois/AAN-8417-2021","Knoll, Alois/0000-0003-4840-076X",,,,,,,,,,,,,0277-786X,,0-8194-2984-8,,,,1998,3523,,,,,,18,29,,10.1117/12.327011,http://dx.doi.org/10.1117/12.327011,,,,,,,,,,,,,WOS:000077158300003,View Full Record in Web of Science
J,"Kilinc, O; Montana, G",,,,"Kilinc, Ozsel; Montana, Giovanni",,,Reinforcement learning for robotic manipulation using simulated locomotion demonstrations,MACHINE LEARNING,,,,,,,,,,,,,,,,,"Montana, Giovanni/H-2598-2013","Kilinc, Ozsel/0000-0002-5269-2382",,,,,,,,,,,,,0885-6125,1573-0565,,,,FEB,2022,111,2,,,,,465,486,,10.1007/s10994-021-06116-1,http://dx.doi.org/10.1007/s10994-021-06116-1,,NOV 2021,,,,,,,,,,,WOS:000722108900006,View Full Record in Web of Science
C,"Raza, SJA; Dastider, A; Lin, MJ",,,IEEE,"Raza, Sayyed Jaffar Ali; Dastider, Apan; Lin, Mingjie",,,Survivable Robotic Control through Guided Bayesian Policy Search with Deep Reinforcement Learning,2021 IEEE 17TH INTERNATIONAL CONFERENCE ON AUTOMATION SCIENCE AND ENGINEERING (CASE),IEEE International Conference on Automation Science and Engineering,,,,17th IEEE International Conference on Automation Science and Engineering (CASE),"AUG 23-27, 2021","Lyon, FRANCE",IEEE,,,,,,,,,"Raza, Sayyed Jaffar Ali/JDW-3550-2023","Raza, Sayyed Jaffar Ali/0000-0002-0948-8263",,,,,,,,,,,,,2161-8070,,978-1-6654-1873-7,,,,2021,,,,,,,1188,1193,,10.1109/CASE49439.2021.9551472,http://dx.doi.org/10.1109/CASE49439.2021.9551472,,,,,,,,,,,,,WOS:000878693200155,View Full Record in Web of Science
C,"Kirschner, RJ; Kurdas, A; Karacan, K; Junge, P; Birjandi, SAB; Mansfeld, N; Abdolshah, S; Haddadin, S",,,IEEE,"Kirschner, Robin Jeanne; Kurdas, Alexander; Karacan, Kubra; Junge, Philipp; Birjandi, Seyed Ali Baradaran; Mansfeld, Nico; Abdolshah, Saeed; Haddadin, Sami",,,Towards a Reference Framework for Tactile Robot Performance and Safety Benchmarking,2021 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 27-OCT 01, 2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,"Baradaran Birjandi, Seyed Ali/KDO-8348-2024","Karacan, Kubra/0000-0002-3020-1271; Abdolshah, Saeed/0009-0009-6654-758X; Haddadin, Sami/0000-0001-7696-4955",,,,,,,,,,,,,2153-0858,,978-1-6654-1714-3,,,,2021,,,,,,,4290,4297,,10.1109/IROS51168.2021.9636329,http://dx.doi.org/10.1109/IROS51168.2021.9636329,,,,,,,,,,,,,WOS:000755125503056,View Full Record in Web of Science
J,"Matsui, H; Hunt, GR; Oberhofer, K; Ogihara, N; McGowan, KJ; Mithraratne, K; Yamasaki, T; Gray, RD; Izawa, E",,,,"Matsui, Hiroshi; Hunt, Gavin R.; Oberhofer, Katja; Ogihara, Naomichi; McGowan, Kevin J.; Mithraratne, Kumar; Yamasaki, Takeshi; Gray, Russell D.; Izawa, Ei-Ichi",,,Adaptive bill morphology for enhanced tool manipulation in New Caledonian crows,SCIENTIFIC REPORTS,,,,,,,,,,,,,,,,,"Gray, Russell/H-2078-2015; McGowan, Kevin/F-2712-2012; Ogihara, Naomichi/P-3092-2019","Ogihara, Naomichi/0000-0002-1697-9263; Oberhofer, Katja/0000-0001-5469-9951; Mithraratne, Kumar/0000-0001-8090-8876",,,,,,,,,,,,,2045-2322,,,,,MAR 9,2016,6,,,,,,,,22776,10.1038/srep22776,http://dx.doi.org/10.1038/srep22776,,,,,,,,26955788,,,,,WOS:000371604900001,View Full Record in Web of Science
C,"Ruppel, P; Zhang, JW",,,IEEE,"Ruppel, Philipp; Zhang, Jianwei",,,Learning Object Manipulation with Dexterous Hand-Arm Systems from Human Demonstration,2020 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 24-JAN 24, 2020-2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-7281-6212-6,,,,2020,,,,,,,5417,5424,,10.1109/IROS45743.2020.9340966,http://dx.doi.org/10.1109/IROS45743.2020.9340966,,,,,,,,,,,,,WOS:000714033803029,View Full Record in Web of Science
C,"Lee, C; Xu, YS",,,IEEE; IEEE,"Lee, C; Xu, YS",,,Reduced-dimension representations of human performance data for human-to-robot skill transfer,"1998 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS - PROCEEDINGS, VOLS 1-3: INNOVATIONS IN THEORY, PRACTICE AND APPLICATIONS",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 13-17, 1998","VICTORIA, CANADA","IEEE, Ind Electr soc,IEEE, Robot & Automat Soc,Robot Soc Japan,Soc Instrumentat & Control Engineers,New Technol Fdn",,,,,,,,,"Xu, Yangsheng/C-7528-2011",,,,,,,,,,,,,,,,0-7803-4465-0,,,,1998,,,,,,,1956,1961,,,,,,,,,,,,,,,,WOS:000077035300310,View Full Record in Web of Science
J,"Volnova, AB; Kurzina, NP",,,,"Volnova, A. B.; Kurzina, N. P.",,,Formation of lateralization of manipulatory food-procuring behavior in the white rat early ontogenesis,JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY,,,,,,,,,,,,,,,,,"Kurzina, Natalia/AAG-6252-2019; Volnova, Anna/J-5449-2013; Kurzina, Natalia/N-8235-2013","Volnova, Anna/0000-0003-0724-887X; Kurzina, Natalia/0000-0002-9205-713X",,,,,,,,,,,,,0022-0930,,,,,MAY,2013,49,3,,,,,341,347,,10.1134/S0022093013030080,http://dx.doi.org/10.1134/S0022093013030080,,,,,,,,,,,,,WOS:000323107300008,View Full Record in Web of Science
