Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Graves, AR; Czarnecki, CA",,"John, R; Birkenhead, R",,"Graves, AR; Czarnecki, CA",,,A framework for the development of hybrid AI control systems,SOFT COMPUTING TECHNIQUES AND APPLICATIONS,ADVANCES IN SOFT COMPUTING,,,,Workshop 99 on Recent Advances in Soft Computing,"JUL 01-02, 1999","DE MONTFORT UNIV, LEICESTER, ENGLAND",De Montfort Univ,DE MONTFORT UNIV,,,,,,,,,,,,,,,,,,,,,,1615-3871,,3-7908-1257-9,,,,2000,,,,,,,63,68,,,,,,,,,,,,,,,,WOS:000086116200009,View Full Record in Web of Science
C,"Wolf, P; Ropertz, T; Feldmann, P; Berns, K",,"Gusikhin, O; Madani, K; Zaytoon, J",,"Wolf, Patrick; Ropertz, Thorsten; Feldmann, Philipp; Berns, Karsten",,,Combining Onthologies and Behavior-based Control for Aware Navigation in Challenging Off-road Environments,"ICINCO: PROCEEDINGS OF THE 16TH INTERNATIONAL CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION AND ROBOTICS, VOL 2",,,,,"16th International Conference on Informatics in Control, Automation and Robotics (ICINCO)","JUL 29-31, 2019","Prague, CZECH REPUBLIC",,,,,,,,,,,"Wolf, Patrick/0000-0003-2740-7655",,,,,,,,,,,,,,,978-989-758-380-3,,,,2019,,,,,,,135,146,,10.5220/0007934301350146,http://dx.doi.org/10.5220/0007934301350146,,,,,,,,,,,,,WOS:000571072100013,View Full Record in Web of Science
C,"Balta, H; Iengo, S; Finzi, A; Rossi, S; Siciliano, B; De Cubber, G",,"Velagic, J; Kantardzic, M; Vlacic, L; Vikalo, H; Supic, H",,"Balta, Haris; Iengo, Salvatore; Finzi, Alberto; Rossi, Silvia; Siciliano, Bruno; De Cubber, Geert",,,Adaptive behavior-based control for robot navigation: a multi-robot case study,"2013 XXIV INTERNATIONAL SYMPOSIUM ON INFORMATION, COMMUNICATION AND AUTOMATION TECHNOLOGIES (ICAT)",,,,,"24th International Conference on Information, Communication and Automation Technologies (ICAT)","OCT 30-NOV 01, 2013","Sarajevo, BOSNIA & HERCEG","Univ Sarajevo, Fac Elect Engn,IEEE Control Syst Soc,IEEE Syst, Man, & Cybernet Soc,IEEE Comp Soc",,,,,,,,,"Rossi, Silvia/C-2615-2008; Finzi, Alberto/P-4895-2019; De Cubber, Geert/I-4974-2012","Siciliano, Bruno/0000-0002-1037-0588; FINZI, Alberto/0000-0001-6255-6221; De Cubber, Geert/0000-0001-7772-0258; Rossi, Silvia/0000-0002-3379-1756",,,,,,,,,,,,,,,978-1-4799-0431-0,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,WOS:000330196500053,View Full Record in Web of Science
C,"Eickstedt, DR; Benjamin, MR; Schmidt, H; Leonard, JJ",,,IEEE,"Eickstedt, Donald R.; Benjamin, Michael R.; Schmidt, Henrik; Leonard, John J.",,,Adaptive control of heterogeneous marine sensor platforms in an autonomous sensor network,"2006 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-12",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 09-13, 2006","Beijing, PEOPLES R CHINA","IEEE,RSJ",,,,,,,,,"Eickstedt, Donald/B-5018-2010",/0000-0002-8863-6550,,,,,,,,,,,,,,,978-1-4244-0258-8,,,,2006,,,,,,,5514,+,,10.1109/IROS.2006.282187,http://dx.doi.org/10.1109/IROS.2006.282187,,,,,,,,,,,,,WOS:000245452405098,View Full Record in Web of Science
J,"Antonelli, G; Arrichiello, F; Chiaverini, S",,,,"Antonelli, Gianluca; Arrichiello, Filippo; Chiaverini, Stefano",,,Flocking for multi-robot systems via the Null-Space-based Behavioral control,SWARM INTELLIGENCE,,,,,,,,,,,,,,,,,"ARRICHIELLO, Filippo/F-8970-2012; Antonelli, Gianluca/P-3287-2015","Arrichiello, Filippo/0000-0001-9750-8289; CHIAVERINI, Stefano/0000-0002-7891-0122",,,,,,,,,,,,,1935-3812,,,,,MAR,2010,4,1,,,,,37,56,,10.1007/s11721-009-0036-6,http://dx.doi.org/10.1007/s11721-009-0036-6,,,,,,,,,,,,,WOS:000286335300002,View Full Record in Web of Science
S,"Paine, RW; Tani, J",,"Deb, K; Poli, R; Banzhaf, W; Beyer, HG; Burke, E; Darwen, P; Dasgupta, D; Floreano, D; Foster, O; Harman, M; Holland, O; Lanzi, PL; Spector, L; Tettamanzi, A; Thierens, D; Tyrrell, A",,"Paine, RW; Tani, J",,,Evolved motor primitives and sequences in a hierarchical recurrent neural network,"GENETIC AND EVOLUTIONARY COMPUTATION - GECCO 2004, PT 1, PROCEEDINGS",LECTURE NOTES IN COMPUTER SCIENCE,,,,6th Annual Genetic and Evolutionary Computation Conference (GECCO 2004),"JUN 26-30, 2004","Seattle, WA",,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,0302-9743,,3-540-22344-4,,,,2004,3102,,1,,,,603,614,,,,,,,,,,,,,,,,WOS:000225101200063,View Full Record in Web of Science
J,"Konidaris, GD; Hayes, GM",,,,"Konidaris, GD; Hayes, GM",,,An architecture for behavior-based reinforcement learning,ADAPTIVE BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059-7123,1741-2633,,,,,2005,13,1,,,,,5,32,,10.1177/105971230501300101,http://dx.doi.org/10.1177/105971230501300101,,,,,,,,,,,,,WOS:000227500800001,View Full Record in Web of Science
C,"Beranek, R; Ahmadi, M",,,IEEE,"Beranek, Richard; Ahmadi, Mojtaba",,,A Behavior Based Locomotion Controller with Learning for Disturbance Compensation in Bipedal Robots,2012 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 14-18, 2012","St Paul, MN",IEEE,,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-1405-3,,,,2012,,,,,,,1915,1920,,,,,,,,,,,,,,,,WOS:000309406701141,View Full Record in Web of Science
C,"Barchanski, JA",,"Kerckhoffs, EJH; Snorek, M",,"Barchanski, JA",,,Simulation environment for cooperative behavior-based robotic teams,MODELLING AND SIMULATION 2001,,,,,15th European Simulation Multiconference (ESM 2001),"JUN 06-09, 2001","CTU, PRAGUE, CZECH REPUBLIC","Soc Comp Simulat Int,ASIM,Arbeitsgemeinsch Simulat",CTU,,,,,,,,,,,,,,,,,,,,,,,,1-56555-225-3,,,,2001,,,,,,,291,295,,,,,,,,,,,,,,,,WOS:000172097600049,View Full Record in Web of Science
J,"Lyons, DM; Arkin, RC; Jiang, S; Liu, TM; Nirmal, P",,,,"Lyons, Damian M.; Arkin, Ronald C.; Jiang, Shu; Liu, Tsung-Ming; Nirmal, Paramesh",,,Performance Verification for Behavior-Based Robot Missions,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Liu, Tianming/AAA-4602-2022; Lyons, Damian/AGG-3248-2022",,,,,,,,,,,,,,1552-3098,1941-0468,,,,JUN,2015,31,3,,,,,619,636,,10.1109/TRO.2015.2418592,http://dx.doi.org/10.1109/TRO.2015.2418592,,,,,,,,,,,,,WOS:000356518700008,View Full Record in Web of Science
C,"Birk, A",,,IEEE; IEEE; IEEE; IEEE,"Birk, A",,,"Behavior-based Robotics, its scope and its prospects","IECON '98 - PROCEEDINGS OF THE 24TH ANNUAL CONFERENCE OF THE IEEE INDUSTRIAL ELECTRONICS SOCIETY, VOLS 1-4",IEEE Industrial Electronics Society,,,,24th Annual Conference of the IEEE Industrial-Electronics-Society,"AUG 31-SEP 04, 1998","AACHEN, GERMANY","IEEE, Ind Electr Soc,European Ctr Mechatron,Soc Instrument & Control Engineers Japan,RWTH",,,,,,,,,"Birk, Andreas/W-9259-2019","Birk, Andreas/0000-0003-4577-2525",,,,,,,,,,,,,1553-572X,,0-7803-4503-7,,,,1998,,,,,,,2180,2185,,,,,,,,,,,,,,,,WOS:000077035900404,View Full Record in Web of Science
C,"Das, B; Ray, DN; Majumder, S",,"Das, VV; Stephen, J; Chaba, Y",,"Das, Barnali; Ray, Dip Narayan; Majumder, Somajyoti",,,Experiments with a Behavior-Based Robot,COMPUTER NETWORKS AND INFORMATION TECHNOLOGIES,Communications in Computer and Information Science,,,,"2nd International Conference on Advances in Communication, Network, and Computing (CNC 2011)","MAR 10-11, 2011","Bangalore, INDIA",,,,,,,,,,,,,,,,,,,,,,,,1865-0929,1865-0937,978-3-642-19541-9,,,,2011,142,,,,,,133,141,,,,,,,,,,,,,,,,WOS:000307082700021,View Full Record in Web of Science
S,"Dabkowski, M; Grono, A; Niklas, P; Redlarski, G",,"Gosiewski, Z; Kulesza, Z",,"Dabkowski, Mariusz; Grono, Andrzej; Niklas, Piotr; Redlarski, Grzegorz",,,The Behaviour Based Area Coverage of Unknown Environment by Autonomous Mobile Robot Using Modified the way of the ox Algorithm,MECHATRONIC SYSTEMS AND MATERIALS III,Solid State Phenomena,,,,,,,,,,,,,,,,,"Dabkowski, Mariusz/0000-0002-2510-5066",,,,,,,,,,,,,1012-0394,,,,,,2009,147-149,,,,,,80,+,,,,,,,,,,,,,,,,WOS:000268435500014,View Full Record in Web of Science
J,"Mumm, E; Farritor, S; Pirjanian, P; Leger, C; Schenker, P",,,,"Mumm, E; Farritor, S; Pirjanian, P; Leger, C; Schenker, P",,,Planetary cliff descent using cooperative robots,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,MAY,2004,16,3,,,,,259,272,,10.1023/B:AURO.0000025790.37415.83,http://dx.doi.org/10.1023/B:AURO.0000025790.37415.83,,,,,,,,,,,,,WOS:000221102600002,View Full Record in Web of Science
C,"Luksch, T; Berns, K; Mombaur, K; Schultz, G",,"Xie, M; Dubowsky, S; Fontaine, JG; Tokhi, MO; Virk, GS",,"Luksch, T.; Berns, K.; Mombaur, K.; Schultz, G.",,,USING OPTIMIZATION TECHNIQUES FOR THE DESIGN AND CONTROL OF FAST BIPEDS,"ADVANCES IN CLIMBING AND WALKING ROBOTS, PROCEEDINGS",,,,,10th International Conference on Climbing and Walking Robots (CLAWAR 2007),"JUL 16-18, 2007","Singapore, SINGAPORE",,,,,,,,,,,,,,,,,,,,,,,,,,978-981-270-815-1,,,,2007,,,,,,,454,+,,10.1142/9789812770189_0053,http://dx.doi.org/10.1142/9789812770189_0053,,,,,,,,,,,,,WOS:000262071700051,View Full Record in Web of Science
C,"Pires, G; Honorio, N; Lopes, C; Nunes, U; Almeida, AT",,,IEEE,"Pires, G; Honorio, N; Lopes, C; Nunes, U; Almeida, AT",,,Autonomous wheelchair for disabled people,"ISIE '97 - PROCEEDINGS OF THE IEEE INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS, VOLS 1-3",,,,,IEEE International Symposium on Industrial Electronics,"JUL 07-11, 1997","UNIV MINHO, GUIMARAES, PORTUGAL","IEEE Ind Electr Soc,Univ Minho,Soc Ind & Control Engn, Japan,IEEE Portugal Sect,IEEE Ind Electr Portugal Chapter,IEEE Neural Network Council,Portuguese Assoc Automat Control,IEEE Reg 8",UNIV MINHO,,,,,,,,"Pires, Gabriel/W-2972-2018; Nunes, Urbano/G-1187-2011",,,,,,,,,,,,,,,,0-7803-3936-3,,,,1997,,,,,,,797,801,,10.1109/ISIE.1997.648641,http://dx.doi.org/10.1109/ISIE.1997.648641,,,,,,,,,,,,,WOS:000072310300206,View Full Record in Web of Science
S,"Yasuda, G",,"Azar, AT; Vaidyanathan, S",,"Yasuda, Gen'ichi",,,Discrete Event Behavior-Based Distributed Architecture Design for Autonomous Intelligent Control of Mobile Robots with Embedded Petri Nets,ADVANCES IN CHAOS THEORY AND INTELLIGENT CONTROL,Studies in Fuzziness and Soft Computing,,,,,,,,,,,,,,,,"Azar, Ahmad/O-5566-2014","Azar, Ahmad/0000-0002-7869-6373",,,,,,,,,,,,,1434-9922,,978-3-319-30340-6; 978-3-319-30338-3,,,,2016,337,,,,,,805,827,,10.1007/978-3-319-30340-6_34,http://dx.doi.org/10.1007/978-3-319-30340-6_34,10.1007/978-3-319-30340-6,,,,,,,,,,,,WOS:000398059800035,View Full Record in Web of Science
C,"Jenkins, OC; Mataric, MJ",,,IEEE; IEEE,"Jenkins, OC; Mataric, MJ",,,Deriving action and Behavior primitives from human motion data,"2002 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-3, PROCEEDINGS",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2002),"SEP 30-OCT 04, 2002","LAUSANNE, SWITZERLAND","IEEE Robot & Automat Soc,IEEE Ind Electr Soc,Robot Soc Japan,Soc Instruments & Control Engineers,INRIA Rhone Alpes Grenoble,EPFL Lausanne",,,,,,,,,,,,,,,,,,,,,,,,,0-7803-7398-7,,,,2002,,,,,,,2551,2556,,,,,,,,,,,,,,,,WOS:000179289100416,View Full Record in Web of Science
J,"Cheng, G; Zelinsky, A",,,,"Cheng, G; Zelinsky, A",,,Supervised autonomy: A framework for human-robot systems development,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,"Cheng, Gordon/AAH-3554-2020","Cheng, Gordon/0000-0003-0770-8717",,,,,,,,,,,,,0929-5593,1573-7527,,,,,2001,10,3,,,,,251,266,,10.1023/A:1011231725361,http://dx.doi.org/10.1023/A:1011231725361,,,,,,,,,,,,,WOS:000168530300002,View Full Record in Web of Science
C,"Aktius, M; Nordahl, M; Zlemke, T",,"Holst, A; Kreuger, P; Funk, P",,"Aktius, Malin; Nordahl, Mats; Zlemke, Tom",,,Modeling Habituation in the Cnidarian Hydra,TENTH SCANDINAVIAN CONFERENCE ON ARTIFICIAL INTELLIGENCE,Frontiers in Artificial Intelligence and Applications,,,,10th Scandinavian Conference on Artificial Intelligence (SCAI 2008),2008,"Stockholm, SWEDEN","Swedish Inst Comp Sci,Swedish Artificial Intelligence Soc,Google,Minst,Robotdalen,Volve AS,Ericsson,Linkoping Univ,Malardalen Univ",,,,,,,,,"Ziemke, Tom/LTC-7501-2024","Ziemke, Tom/0000-0001-6883-2450",,,,,,,,,,,,,0922-6389,1879-8314,978-1-58603-867-0,,,,2008,173,,,,,,206,+,,,,,,,,,,,,,,,,WOS:000273520700028,View Full Record in Web of Science
C,"Dastur, J",,,IEEE,"Dastur, Jamshid",,,Novel Design for a Semi-Autonomous Combat Robot with Extension Capability,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON COMPUTING, ENGINEERING AND INFORMATION",,,,,"International Conference on Computing, Engineering and Information","APR 02-04, 2009","Fullerton, CA","IEEE Comp Soc,Microsoft,IBM,SUN Microsystems,California State Univ Fullerton,California State Univ Stanislaus,Montclair State Univ",,,,,,,,,,,,,,,,,,,,,,,,,978-0-7695-3538-8,,,,2009,,,,,,,127,131,,10.1109/ICC.2009.39,http://dx.doi.org/10.1109/ICC.2009.39,,,,,,,,,,,,,WOS:000290876000026,View Full Record in Web of Science
C,"An, Q; Matsuoka, H; Ikemoto, Y; Asama, H",,"Guo, S; Fukuda, T; Yo, Y; Yu, H",,"An, Qi; Matsuoka, Hiroki; Ikemoto, Yusuke; Asama, Hajime",,,Extraction of Behavior Primitives for Understanding Human Standing-up Motion,"2009 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION, VOLS 1-7, CONFERENCE PROCEEDINGS",,,,,IEEE International Conference on Mechatronics and Automation,"AUG 09-12, 2009","Changchum, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,Changsha Univ Sci & Technol,Kagawa Univ,Natl Nat Sci Fdn China,Chinese Assoc Automat,Robot Soc Japan,Japan Soc Mech Engn,Japan Soc Precis Engn,Soc Instrument & Control Engineers,Harbin Engn Univ,Univ Elect Commun,Univ Elect Sci & Technol China,Beijing Univ Technol,Jilin Univ,Kagoshima Univ,Harbin Inst Technol,Assoc Young Sci &Technol",,,,,,,,,,"Asama, Hajime/0000-0002-9482-497X",,,,,,,,,,,,,,,978-1-4244-2692-8,,,,2009,,,,,,,1800,+,,,,,,,,,,,,,,,,WOS:000280158100329,View Full Record in Web of Science
J,"Jung, D; Zelinsky, A",,,,"Jung, D; Zelinsky, A",,,Grounded symbolic communication between heterogeneous cooperating robots,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,JUN,2000,8,3,,,,,269,292,,10.1023/A:1008929609573,http://dx.doi.org/10.1023/A:1008929609573,,,,,,,,,,,,,WOS:000087607100004,View Full Record in Web of Science
C,"Li, W; Elgassier, MM; Bloomquist, C; Srivastava, K",,,IEEE,"Li, Wei; Elgassier, Mohamoud M.; Bloomquist, Carl; Srivastava, Karan",,,Multisensor integration for declaring the odor source of a plume in turbulent fluid-advected environments,"2006 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-12",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 09-13, 2006","Beijing, PEOPLES R CHINA","IEEE,RSJ",,,,,,,,,"Li, Wei/R-7928-2019",,,,,,,,,,,,,,,,978-1-4244-0258-8,,,,2006,,,,,,,5534,+,,10.1109/IROS.2006.282268,http://dx.doi.org/10.1109/IROS.2006.282268,,,,,,,,,,,,,WOS:000245452405101,View Full Record in Web of Science
J,"Lee, WP",,,,"Lee, WP",,,Evolving complex robot behaviors,INFORMATION SCIENCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0020-0255,1872-6291,,,,DEC,1999,121,1-2,,,,,1,25,,10.1016/S0020-0255(99)00078-X,http://dx.doi.org/10.1016/S0020-0255(99)00078-X,,,,,,,,,,,,,WOS:000084329600001,View Full Record in Web of Science
C,"Sang, HQ; Wang, S; Tan, M; Zhang, Z",,"Matsui, T; Chung, JS; Michel, JL; Allersma, H",,"Sang, HQ; Wang, S; Tan, M; Zhang, Z",,,Research on patrol algorithm of multiple behavior-based robot fishes,"PROCEEDINGS OF THE FOURTEENTH (2004) INTERNATIONAL OFFSHORE AND POLAR ENGINEERING CONFERENCE, VOL 2",International Offshore and Polar Engineering Conference Proceedings,,,,14th International Offshore and Polar Engineering Conference (ISOPE 2004),"MAY 23-28, 2004","Toulon, FRANCE",Int Soc Offshore & Polar Engineers,,,,,,,,,"SANG, HAIQUAN/GQQ-6199-2022",,,,,,,,,,,,,,1098-6189,,1-880653-62-1,,,,2004,,,,,,,295,301,,,,,,,,,,,,,,,,WOS:000223782200046,View Full Record in Web of Science
S,"De Cubber, G; Doroftei, D",,"Baudoin, Y; Habib, MK",,"De Cubber, G.; Doroftei, D.",,,Human victim detection and stereo-based terrain traversability analysis for behaviour-based robot navigation,"USING ROBOTS IN HAZARDOUS ENVIRONMENTS: LANDMINE DETECTION, DE-MINING AND OTHER APPLICATIONS",Woodhead Publishing in Mechanical Engineering,,,,,,,,,,,,,,,,"De Cubber, Geert/I-4974-2012","De Cubber, Geert/0000-0001-7772-0258",,,,,,,,,,,,,2048-0571,,978-1-84569-786-0,,,,2010,,,,,,,476,498,,,,,,,,,,,,,,,,WOS:000291546300021,View Full Record in Web of Science
C,"Li, GH; Chang, CF; Fu, LC",,,IEEE,"Li, Guan-Hao; Chang, Chih-Fu; Fu, Li-Chen",,,Navigation of a Wheeled Mobile Robot in Indoor Environment by Potential Field Based-Fuzzy Logic Method,2008 IEEE WORKSHOP ON ADVANCED ROBOTICS AND ITS SOCIAL IMPACTS,,,,,IEEE Workshop on Advanced Robotics and Its Social Impacts,"AUG 23-25, 2008","Taipei, TAIWAN",IEEE,,,,,,,,,,"Fu, Li-Chen/0000-0002-6947-7646",,,,,,,,,,,,,,,978-1-4244-2674-4,,,,2008,,,,,,,274,279,,,,,,,,,,,,,,,,WOS:000262985000049,View Full Record in Web of Science
B,"Nishimoto, R; Tani, J",,"Cutsuridis, V; Hussain, A; Taylor, JG",,"Nishimoto, Ryunosuke; Tani, Jun",,,Schemata Learning,"PERCEPTION-ACTION CYCLE: MODELS, ARCHITECTURES, AND HARDWARE",Springer Series in Cognitive and Neural Systems,,,,,,,,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,,,978-1-4419-1451-4,,,,2011,1,,,,,,219,241,,10.1007/978-1-4419-1452-1_7,http://dx.doi.org/10.1007/978-1-4419-1452-1_7,10.1007/978-1-4419-1452-1,,,,,,,,,,,,WOS:000288343100007,View Full Record in Web of Science
J,"Lawton, JRT; Beard, RW; Young, BJ",,,,"Lawton, JRT; Beard, RW; Young, BJ",,,A decentralized approach to formation maneuvers,IEEE TRANSACTIONS ON ROBOTICS AND AUTOMATION,,,,,IEEE International Conference on Robotics and Automation,"APR 24-28, 2000","SAN FRANCISCO, CA",IEEE,,,,,,,,,,,,,,,,,,,,,,,1042-296X,,,,,DEC,2003,19,6,,,,,933,941,,10.1109/TRA.2003.819598,http://dx.doi.org/10.1109/TRA.2003.819598,,,,,,,,,,,,,WOS:000188509900001,View Full Record in Web of Science
J,"De Cristóforis, P; Pedre, S; Nitsche, M; Fischer, T; Pessacg, F; Di Pietro, C",,,,"De Cristoforis, Pablo; Pedre, Sol; Nitsche, Matias; Fischer, Thomas; Pessacg, Facundo; Di Pietro, Carlos",,,A Behavior-Based Approach for Educational Robotics Activities,IEEE TRANSACTIONS ON EDUCATION,,,,,,,,,,,,,,,,,,"Nitsche, Matias/0000-0002-9185-0531",,,,,,,,,,,,,0018-9359,1557-9638,,,,FEB,2013,56,1,,,SI,,61,66,,10.1109/TE.2012.2220359,http://dx.doi.org/10.1109/TE.2012.2220359,,,,,,,,,,,,,WOS:000314829800010,View Full Record in Web of Science
C,"Suzuki, K; Gruebler, A; Berenz, V",,"Kuzuoka, H; Evers, V; Imai, M; Forlizzi, J",,"Suzuki, Kenji; Gruebler, Anna; Berenz, Vincent",,,Coaching Robots with Biosignals based on Human Affective Social Behaviors,PROCEEDINGS OF THE 8TH ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION (HRI 2013),ACM IEEE International Conference on Human-Robot Interaction,,,,8th Annual ACM/IEEE International Conference on Human-Robot Interaction (HRI),"MAR 03-06, 2013","Tokyo, JAPAN","ACM,IEEE,IEEE Robot & Automat (RA),AAAI,Human Factors & Ergonom Soc (HFES),ACM SIGCHI,ACM SIGART",,,,,,,,,,"Suzuki, Kenji/0000-0003-1736-5404",,,,,,,,,,,,,2167-2121,2167-2148,978-1-4673-3055-8; 978-1-4673-3099-2,,,,2013,,,,,,,419,419,,,,,,,,,,,,,,,,WOS:000320655500132,View Full Record in Web of Science
C,"Aktius, M; Nordahl, M; Ziemke, T",,"Costa, FAE; Rocha, LM; Costa, E; Harvey, I; Coutinho, A",,"Aktius, Malin; Nordahl, Mats; Ziemke, Tom",,,"A behavior-based model of the hydra, phylum cnidaria","ADVANCES IN ARTIFICIAL LIFE, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,9th European Conference on Artificial Life,"SEP 10-14, 2007","Lisbon, PORTUGAL","Gulbenkian Inst Sci,Portuguese Fdn Sci & Technol",,,,,,,,,"Ziemke, Tom/LTC-7501-2024","Ziemke, Tom/0000-0001-6883-2450",,,,,,,,,,,,,0302-9743,1611-3349,978-3-540-74912-7,,,,2007,4648,,,,,,1024,+,,,,,,,,,,,,,,,,WOS:000250749000103,View Full Record in Web of Science
J,"Waarsing, BJW; Nuttin, M; Van Brussel, H; Corteville, B",,,,"Waarsing, BJW; Nuttin, M; Van Brussel, H; Corteville, B",,,From biological inspiration toward next-generation manipulators: Manipulator control focused on human tasks,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094-6977,1558-2442,,,,FEB,2005,35,1,,,,,53,65,,10.1109/TSMCC.2004.840047,http://dx.doi.org/10.1109/TSMCC.2004.840047,,,,,,,,,,,,,WOS:000226479600006,View Full Record in Web of Science
J,"Xu, WL",,,,"Xu, WL",,,A virtual target approach for resolving the limit cycle problem in navigation of a fuzzy behaviour-based mobile robot,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,"Xu, Peter/0000-0002-1960-0992",,,,,,,,,,,,,0921-8890,1872-793X,,,,MAR 31,2000,30,4,,,,,315,324,,10.1016/S0921-8890(99)00099-8,http://dx.doi.org/10.1016/S0921-8890(99)00099-8,,,,,,,,,,,,,WOS:000086282200002,View Full Record in Web of Science
C,"Andi, A; Zainul, I; Julpri, A",,"Adriansyah, A",,"Andi, A.; Zainul, I; Julpri, A.",,,Design of Telerobotic system using Bluetooth with Behaviourbased Control Architecture,"INTERNATIONAL CONFERENCE ON DESIGN, ENGINEERING AND COMPUTER SCIENCES",IOP Conference Series-Materials Science and Engineering,,,,"International Conference on Design, Engineering and Computer Sciences (ICDECS)","AUG09, 2018","Univ Mercu Buana Jakarta, Fac Engn, Jakarta, INDONESIA","Univ Mercu Buana Jakarta, Fac Comp Sci,Univ Mercu Buana Jakarta, Fac Art & Design","Univ Mercu Buana Jakarta, Fac Engn",,,,,,,,"Andika, Julpri/AAB-6423-2021; Adriansyah, Andi/U-6941-2018","Andika, Julpri/0000-0002-0272-3865",,,,,,,,,,,,,1757-8981,,,,,,2018,453,,,,,,,,12067,10.1088/1757-899X/453/1/012067,http://dx.doi.org/10.1088/1757-899X/453/1/012067,,,,,,,,,,,,,WOS:000467847300067,View Full Record in Web of Science
C,"Taliansky, A; Shimkin, N",,,IEEE; IEEE; IEEE,"Taliansky, A; Shimkin, N",,,Behavior-based navigation for an indoor mobile robot,21ST IEEE CONVENTION OF THE ELECTRICAL AND ELECTRONIC ENGINEERS IN ISRAEL - IEEE PROCEEDINGS,,,,,21st IEEE Convention of the Electrical and Electronic Engineers in Israel,"APR 11-12, 2000","TEL AVIV, ISRAEL","IEEE,Applied Mat Israel,Motorola Commun Israel,Check Point,Israel Elect Corp,Intel,Comverse,Omikron Delta,Tel Aviv Univ,Ben Gurion Univ,Technion,Gordon Ctr Energy Studies,Ctr Technol Educ Holon,Tel Aviv Jaffa Municipal",,,,,,,,,,,,,,,,,,,,,,,,,0-7803-5842-2,,,,2000,,,,,,,281,284,,10.1109/EEEI.2000.924394,http://dx.doi.org/10.1109/EEEI.2000.924394,,,,,,,,,,,,,WOS:000169088000057,View Full Record in Web of Science
